Universidad;Ámbito de estudio ISCED 1999;Total
IE Universidad;442 - Química;.
IE Universidad;443 - Geología y metereología;.
IE Universidad;462 - Estadística;.
IE Universidad;480 - Informática;.
IE Universidad;481 - Ciencias de la computación;.
IE Universidad;5 - Ingenieria, industria y construcción;326
IE Universidad;520 - Ingeniería y profesiones afines;.
IE Universidad;521 - Mecánica y metalurgia;.
IE Universidad;522 - Electricidad y energía;.
IE Universidad;523 - Electrónica y automática;.
IE Universidad;524 - Procesos químicos;.
IE Universidad;525 - Vehículos de motor, barcos y aeronaves;.
IE Universidad;541 - Industria de la alimentación;.
IE Universidad;581 - Arquitectura y urbanismo;326
IE Universidad;582 - Construcción e ingeniería civil;.
IE Universidad;6 - Agricultura y veterinaria;.
IE Universidad;621 - Producción agrícola y explotación ganadera;.
IE Universidad;622 - Horticultura;.
IE Universidad;623 - Silvicultura;.
IE Universidad;641 - Veterinaria;.
IE Universidad;7 - Salud y servicios sociales;.
IE Universidad;721 - Medicina;.
IE Universidad;723 - Enfermería y atención a enfermos;.
IE Universidad;724 - Estudios dentales;.
IE Universidad;725 - Tecnología de diagnóstico y tratamiento médico;.
IE Universidad;726 - Terapia y rehabilitación;.
IE Universidad;727 - Farmacia;.
IE Universidad;762 - Trabajo social y orientación;.
IE Universidad;8 - Servicios;.
IE Universidad;811 - Hosteleria;.
IE Universidad;812 - Viajes, turismo y ocio;.
IE Universidad;813 - Deportes;.
IE Universidad;840 - Servicios de transporte;.
Internacional de Catalunya;Total;3.204
Internacional de Catalunya;1 - Educación;668
Internacional de Catalunya;142 - Ciencias de la educación;.
Internacional de Catalunya;143 - Formación de docentes de enseñanza infantil;372
Internacional de Catalunya;144 - Formación de docentes de enseñanza primaria;296
Internacional de Catalunya;145 - Formación de docentes de enseñanza de temas especiales;.
Internacional de Catalunya;146 - Formación de docentes de formación profesional;.
Internacional de Catalunya;2 - Artes y humanidades;180
Internacional de Catalunya;211 - Bellas artes;.
Internacional de Catalunya;212 - Música y artes del espectáculo;.
Internacional de Catalunya;213 - Técnicas audiovisuales y medios de comunicación;142
Internacional de Catalunya;214 - Diseño;.
Internacional de Catalunya;220 - Humanidades;..
Internacional de Catalunya;222 - Lenguas extranjeras;.
Internacional de Catalunya;223 - Lenguas y dialectos españoles;.
Internacional de Catalunya;224 - Historia, filosofía y temas relacionados;.
Internacional de Catalunya;225 - Historia y arqueología;.
Internacional de Catalunya;226 - Filosofia y ética;.
Internacional de Catalunya;3 - Ciencias sociales, educación comercial y derecho;817
Internacional de Catalunya;300 - Ciencias sociales, educación comercial y derecho;.
Internacional de Catalunya;311 - Psicología;.
Internacional de Catalunya;312 - Sociología, antropología y geografía social y cultural;..
Internacional de Catalunya;313 - Ciencias políticas;..
Internacional de Catalunya;314 - Economía;.
Internacional de Catalunya;321 - Periodismo;111
Internacional de Catalunya;322 - Biblioteconomía, documentación y archivos;.
Internacional de Catalunya;340 - Educación comercial y administración;.
Internacional de Catalunya;342 - Marketing y publicidad;109
Internacional de Catalunya;343 - Finanzas, banca y seguros;.
Internacional de Catalunya;345 - Administración y gestión de empresas;295
Internacional de Catalunya;346 - Secretariado y trabajo administrativo;.
Internacional de Catalunya;347 - Otros estudios referidos al puesto de trabajo;.
Internacional de Catalunya;380 - Derecho;179
Internacional de Catalunya;4 - Ciencias;.
Internacional de Catalunya;400 - Ciencias;.
Internacional de Catalunya;421 - Biología y Bioquímica;.
Internacional de Catalunya;422 - Ciencias del medio ambiente;.
Internacional de Catalunya;442 - Química;.
Internacional de Catalunya;443 - Geología y metereología;.
Internacional de Catalunya;462 - Estadística;.
Internacional de Catalunya;480 - Informática;.
Internacional de Catalunya;481 - Ciencias de la computación;.
Internacional de Catalunya;5 - Ingenieria, industria y construcción;257
Internacional de Catalunya;520 - Ingeniería y profesiones afines;.
Internacional de Catalunya;521 - Mecánica y metalurgia;.
Internacional de Catalunya;522 - Electricidad y energía;.
Internacional de Catalunya;523 - Electrónica y automática;.
Internacional de Catalunya;524 - Procesos químicos;.
Internacional de Catalunya;525 - Vehículos de motor, barcos y aeronaves;.
Internacional de Catalunya;541 - Industria de la alimentación;.
Internacional de Catalunya;581 - Arquitectura y urbanismo;257
Internacional de Catalunya;582 - Construcción e ingeniería civil;.
Internacional de Catalunya;6 - Agricultura y veterinaria;.
Internacional de Catalunya;621 - Producción agrícola y explotación ganadera;.
Internacional de Catalunya;622 - Horticultura;.
Internacional de Catalunya;623 - Silvicultura;.
Internacional de Catalunya;641 - Veterinaria;.
Internacional de Catalunya;7 - Salud y servicios sociales;1.282
Internacional de Catalunya;721 - Medicina;338
Internacional de Catalunya;723 - Enfermería y atención a enfermos;259
Internacional de Catalunya;724 - Estudios dentales;453
Internacional de Catalunya;725 - Tecnología de diagnóstico y tratamiento médico;.
Internacional de Catalunya;726 - Terapia y rehabilitación;232
Internacional de Catalunya;727 - Farmacia;.
Internacional de Catalunya;762 - Trabajo social y orientación;.
Internacional de Catalunya;8 - Servicios;.
Internacional de Catalunya;811 - Hosteleria;.
Internacional de Catalunya;812 - Viajes, turismo y ocio;.
Internacional de Catalunya;813 - Deportes;.
Internacional de Catalunya;840 - Servicios de transporte;.
Mondragón Unibertsitatea;Total;2.952
Mondragón Unibertsitatea;1 - Educación;813
Mondragón Unibertsitatea;142 - Ciencias de la educación;153
Mondragón Unibertsitatea;143 - Formación de docentes de enseñanza infantil;304
Mondragón Unibertsitatea;144 - Formación de docentes de enseñanza primaria;340
Mondragón Unibertsitatea;145 - Formación de docentes de enseñanza de temas especiales;.
Mondragón Unibertsitatea;146 - Formación de docentes de formación profesional;..
Mondragón Unibertsitatea;2 - Artes y humanidades;405
Mondragón Unibertsitatea;211 - Bellas artes;.
Mondragón Unibertsitatea;212 - Música y artes del espectáculo;.
Mondragón Unibertsitatea;213 - Técnicas audiovisuales y medios de comunicación;147
Mondragón Unibertsitatea;214 - Diseño;249
Mondragón Unibertsitatea;220 - Humanidades;.
Mondragón Unibertsitatea;222 - Lenguas extranjeras;.
Mondragón Unibertsitatea;223 - Lenguas y dialectos españoles;.
Mondragón Unibertsitatea;224 - Historia, filosofía y temas relacionados;.
Mondragón Unibertsitatea;225 - Historia y arqueología;.
Mondragón Unibertsitatea;226 - Filosofia y ética;.
Mondragón Unibertsitatea;3 - Ciencias sociales, educación comercial y derecho;719
Mondragón Unibertsitatea;300 - Ciencias sociales, educación comercial y derecho;.
Mondragón Unibertsitatea;311 - Psicología;.
Mondragón Unibertsitatea;312 - Sociología, antropología y geografía social y cultural;.
Mondragón Unibertsitatea;313 - Ciencias políticas;.
Mondragón Unibertsitatea;314 - Economía;.
Mondragón Unibertsitatea;321 - Periodismo;.
Mondragón Unibertsitatea;322 - Biblioteconomía, documentación y archivos;.
Mondragón Unibertsitatea;340 - Educación comercial y administración;.
Mondragón Unibertsitatea;342 - Marketing y publicidad;.
Mondragón Unibertsitatea;343 - Finanzas, banca y seguros;.
Mondragón Unibertsitatea;345 - Administración y gestión de empresas;719
Mondragón Unibertsitatea;346 - Secretariado y trabajo administrativo;.
Mondragón Unibertsitatea;347 - Otros estudios referidos al puesto de trabajo;.
Mondragón Unibertsitatea;380 - Derecho;.
Mondragón Unibertsitatea;4 - Ciencias;133
Mondragón Unibertsitatea;400 - Ciencias;.
Mondragón Unibertsitatea;421 - Biología y Bioquímica;.
Mondragón Unibertsitatea;422 - Ciencias del medio ambiente;.
Mondragón Unibertsitatea;442 - Química;.
Mondragón Unibertsitatea;443 - Geología y metereología;.
Mondragón Unibertsitatea;462 - Estadística;.
Mondragón Unibertsitatea;480 - Informática;.
Mondragón Unibertsitatea;481 - Ciencias de la computación;133
Mondragón Unibertsitatea;5 - Ingenieria, industria y construcción;812
Mondragón Unibertsitatea;520 - Ingeniería y profesiones afines;137
Mondragón Unibertsitatea;521 - Mecánica y metalurgia;429
Mondragón Unibertsitatea;522 - Electricidad y energía;.
Mondragón Unibertsitatea;523 - Electrónica y automática;246
Mondragón Unibertsitatea;524 - Procesos químicos;.
Mondragón Unibertsitatea;525 - Vehículos de motor, barcos y aeronaves;.
Mondragón Unibertsitatea;541 - Industria de la alimentación;.
Mondragón Unibertsitatea;581 - Arquitectura y urbanismo;.
Mondragón Unibertsitatea;582 - Construcción e ingeniería civil;.
Mondragón Unibertsitatea;6 - Agricultura y veterinaria;.
Mondragón Unibertsitatea;621 - Producción agrícola y explotación ganadera;.
Mondragón Unibertsitatea;622 - Horticultura;.
Mondragón Unibertsitatea;623 - Silvicultura;.
Mondragón Unibertsitatea;641 - Veterinaria;.
Mondragón Unibertsitatea;7 - Salud y servicios sociales;.
Mondragón Unibertsitatea;721 - Medicina;.
Mondragón Unibertsitatea;723 - Enfermería y atención a enfermos;.
Mondragón Unibertsitatea;724 - Estudios dentales;.
Mondragón Unibertsitatea;725 - Tecnología de diagnóstico y tratamiento médico;.
Mondragón Unibertsitatea;726 - Terapia y rehabilitación;.
Mondragón Unibertsitatea;727 - Farmacia;.
Mondragón Unibertsitatea;762 - Trabajo social y orientación;.
Mondragón Unibertsitatea;8 - Servicios;..
Mondragón Unibertsitatea;811 - Hosteleria;..
Mondragón Unibertsitatea;812 - Viajes, turismo y ocio;.
Mondragón Unibertsitatea;813 - Deportes;.
Mondragón Unibertsitatea;840 - Servicios de transporte;.
Navarra;Total;8.473
Navarra;1 - Educación;335
Navarra;142 - Ciencias de la educación;..
Navarra;143 - Formación de docentes de enseñanza infantil;131
Navarra;144 - Formación de docentes de enseñanza primaria;152
Navarra;145 - Formación de docentes de enseñanza de temas especiales;.
Navarra;146 - Formación de docentes de formación profesional;.
Navarra;2 - Artes y humanidades;505
Navarra;211 - Bellas artes;.
Navarra;212 - Música y artes del espectáculo;.
Navarra;213 - Técnicas audiovisuales y medios de comunicación;212
Navarra;214 - Diseño;.
Navarra;220 - Humanidades;..
Navarra;222 - Lenguas extranjeras;.
Navarra;223 - Lenguas y dialectos españoles;..
Navarra;224 - Historia, filosofía y temas relacionados;.
Navarra;225 - Historia y arqueología;118
Navarra;226 - Filosofia y ética;..
Navarra;3 - Ciencias sociales, educación comercial y derecho;2.333
Navarra;300 - Ciencias sociales, educación comercial y derecho;.
Navarra;311 - Psicología;.
Navarra;312 - Sociología, antropología y geografía social y cultural;.
Navarra;313 - Ciencias políticas;.
Navarra;314 - Economía;173
Navarra;321 - Periodismo;330
Navarra;322 - Biblioteconomía, documentación y archivos;.
Navarra;340 - Educación comercial y administración;.
Navarra;342 - Marketing y publicidad;340
Navarra;343 - Finanzas, banca y seguros;.
Navarra;345 - Administración y gestión de empresas;630
Navarra;346 - Secretariado y trabajo administrativo;173
Navarra;347 - Otros estudios referidos al puesto de trabajo;.
Navarra;380 - Derecho;687
Navarra;4 - Ciencias;660
Navarra;400 - Ciencias;.
Navarra;421 - Biología y Bioquímica;601
Navarra;422 - Ciencias del medio ambiente;.
Navarra;442 - Química;..
Navarra;443 - Geología y metereología;.
Navarra;462 - Estadística;.
Navarra;480 - Informática;.
Navarra;481 - Ciencias de la computación;.
Navarra;5 - Ingenieria, industria y construcción;2.082
Navarra;520 - Ingeniería y profesiones afines;648
Navarra;521 - Mecánica y metalurgia;134
Navarra;522 - Electricidad y energía;..
Navarra;523 - Electrónica y automática;162
Navarra;524 - Procesos químicos;.
Navarra;525 - Vehículos de motor, barcos y aeronaves;.
Navarra;541 - Industria de la alimentación;.
Navarra;581 - Arquitectura y urbanismo;1.111
Navarra;582 - Construcción e ingeniería civil;.
Navarra;6 - Agricultura y veterinaria;.
Navarra;621 - Producción agrícola y explotación ganadera;.
Navarra;622 - Horticultura;.
Navarra;623 - Silvicultura;.
Navarra;641 - Veterinaria;.
Navarra;7 - Salud y servicios sociales;2.558
Navarra;721 - Medicina;1.208
Navarra;723 - Enfermería y atención a enfermos;439
Navarra;724 - Estudios dentales;.
Navarra;725 - Tecnología de diagnóstico y tratamiento médico;..
Navarra;726 - Terapia y rehabilitación;153
Navarra;727 - Farmacia;666
Navarra;762 - Trabajo social y orientación;.
Navarra;8 - Servicios;.
Navarra;811 - Hosteleria;.
Navarra;812 - Viajes, turismo y ocio;.
Navarra;813 - Deportes;.
Navarra;840 - Servicios de transporte;.
Pontificia Comillas;Total;6.986
Pontificia Comillas;1 - Educación;227
Pontificia Comillas;142 - Ciencias de la educación;.
Pontificia Comillas;143 - Formación de docentes de enseñanza infantil;119
Pontificia Comillas;144 - Formación de docentes de enseñanza primaria;108
Pontificia Comillas;145 - Formación de docentes de enseñanza de temas especiales;.
Pontificia Comillas;146 - Formación de docentes de formación profesional;.
Pontificia Comillas;2 - Artes y humanidades;314
Pontificia Comillas;211 - Bellas artes;.
Pontificia Comillas;212 - Música y artes del espectáculo;.
Pontificia Comillas;213 - Técnicas audiovisuales y medios de comunicación;.
Pontificia Comillas;214 - Diseño;.
Pontificia Comillas;220 - Humanidades;.
Pontificia Comillas;222 - Lenguas extranjeras;294
Pontificia Comillas;223 - Lenguas y dialectos españoles;.
Pontificia Comillas;224 - Historia, filosofía y temas relacionados;.
Pontificia Comillas;225 - Historia y arqueología;.
Pontificia Comillas;226 - Filosofia y ética;..
Pontificia Comillas;3 - Ciencias sociales, educación comercial y derecho;4.338
Pontificia Comillas;300 - Ciencias sociales, educación comercial y derecho;.
Pontificia Comillas;311 - Psicología;506
Pontificia Comillas;312 - Sociología, antropología y geografía social y cultural;.
Pontificia Comillas;313 - Ciencias políticas;..
Pontificia Comillas;314 - Economía;.
Pontificia Comillas;321 - Periodismo;.
Pontificia Comillas;322 - Biblioteconomía, documentación y archivos;.
Pontificia Comillas;340 - Educación comercial y administración;.
Pontificia Comillas;342 - Marketing y publicidad;..
Pontificia Comillas;343 - Finanzas, banca y seguros;.
Pontificia Comillas;345 - Administración y gestión de empresas;2.524
Pontificia Comillas;346 - Secretariado y trabajo administrativo;.
Pontificia Comillas;347 - Otros estudios referidos al puesto de trabajo;.
Pontificia Comillas;380 - Derecho;1.253
Pontificia Comillas;4 - Ciencias;130
Pontificia Comillas;400 - Ciencias;.
Pontificia Comillas;421 - Biología y Bioquímica;.
Pontificia Comillas;422 - Ciencias del medio ambiente;.
Pontificia Comillas;442 - Química;.
Pontificia Comillas;443 - Geología y metereología;.
Pontificia Comillas;462 - Estadística;..
Pontificia Comillas;480 - Informática;.
Pontificia Comillas;481 - Ciencias de la computación;..
Pontificia Comillas;5 - Ingenieria, industria y construcción;1.240
Pontificia Comillas;520 - Ingeniería y profesiones afines;602
Pontificia Comillas;521 - Mecánica y metalurgia;..
Pontificia Comillas;522 - Electricidad y energía;..
Pontificia Comillas;523 - Electrónica y automática;523
Pontificia Comillas;524 - Procesos químicos;.
Pontificia Comillas;525 - Vehículos de motor, barcos y aeronaves;.
Pontificia Comillas;541 - Industria de la alimentación;.
Pontificia Comillas;581 - Arquitectura y urbanismo;.
Pontificia Comillas;582 - Construcción e ingeniería civil;.
Pontificia Comillas;6 - Agricultura y veterinaria;.
Pontificia Comillas;621 - Producción agrícola y explotación ganadera;.
Pontificia Comillas;622 - Horticultura;.
Pontificia Comillas;623 - Silvicultura;.
Pontificia Comillas;641 - Veterinaria;.
Pontificia Comillas;7 - Salud y servicios sociales;737
Pontificia Comillas;721 - Medicina;.
Pontificia Comillas;723 - Enfermería y atención a enfermos;388
Pontificia Comillas;724 - Estudios dentales;.
Pontificia Comillas;725 - Tecnología de diagnóstico y tratamiento médico;.
Pontificia Comillas;726 - Terapia y rehabilitación;161
Pontificia Comillas;727 - Farmacia;.
Pontificia Comillas;762 - Trabajo social y orientación;188
Pontificia Comillas;8 - Servicios;.
Pontificia Comillas;811 - Hosteleria;.
Pontificia Comillas;812 - Viajes, turismo y ocio;.
Pontificia Comillas;813 - Deportes;.
Pontificia Comillas;840 - Servicios de transporte;.
Pontificia de Salamanca;Total;4.341
Pontificia de Salamanca;1 - Educación;2.130
Pontificia de Salamanca;142 - Ciencias de la educación;262
Pontificia de Salamanca;143 - Formación de docentes de enseñanza infantil;364
Pontificia de Salamanca;144 - Formación de docentes de enseñanza primaria;1.501
Pontificia de Salamanca;145 - Formación de docentes de enseñanza de temas especiales;.
Pontificia de Salamanca;146 - Formación de docentes de formación profesional;.
Pontificia de Salamanca;2 - Artes y humanidades;297
Pontificia de Salamanca;211 - Bellas artes;.
Pontificia de Salamanca;212 - Música y artes del espectáculo;.
Pontificia de Salamanca;213 - Técnicas audiovisuales y medios de comunicación;266
Pontificia de Salamanca;214 - Diseño;.
Pontificia de Salamanca;220 - Humanidades;..
Pontificia de Salamanca;222 - Lenguas extranjeras;.
Pontificia de Salamanca;223 - Lenguas y dialectos españoles;.
Pontificia de Salamanca;224 - Historia, filosofía y temas relacionados;.
Pontificia de Salamanca;225 - Historia y arqueología;.
Pontificia de Salamanca;226 - Filosofia y ética;..
Pontificia de Salamanca;3 - Ciencias sociales, educación comercial y derecho;1.087
Pontificia de Salamanca;300 - Ciencias sociales, educación comercial y derecho;.
Pontificia de Salamanca;311 - Psicología;589
Pontificia de Salamanca;312 - Sociología, antropología y geografía social y cultural;.
Pontificia de Salamanca;313 - Ciencias políticas;.
Pontificia de Salamanca;314 - Economía;.
Pontificia de Salamanca;321 - Periodismo;239
Pontificia de Salamanca;322 - Biblioteconomía, documentación y archivos;.
Pontificia de Salamanca;340 - Educación comercial y administración;.
Pontificia de Salamanca;342 - Marketing y publicidad;259
Pontificia de Salamanca;343 - Finanzas, banca y seguros;.
Pontificia de Salamanca;345 - Administración y gestión de empresas;.
Pontificia de Salamanca;346 - Secretariado y trabajo administrativo;.
Pontificia de Salamanca;347 - Otros estudios referidos al puesto de trabajo;.
Pontificia de Salamanca;380 - Derecho;.
Pontificia de Salamanca;4 - Ciencias;147
Pontificia de Salamanca;400 - Ciencias;.
Pontificia de Salamanca;421 - Biología y Bioquímica;.
Pontificia de Salamanca;422 - Ciencias del medio ambiente;.
Pontificia de Salamanca;442 - Química;.
Pontificia de Salamanca;443 - Geología y metereología;.
Pontificia de Salamanca;462 - Estadística;.
Pontificia de Salamanca;480 - Informática;.
Pontificia de Salamanca;481 - Ciencias de la computación;147
Pontificia de Salamanca;5 - Ingenieria, industria y construcción;.
Pontificia de Salamanca;520 - Ingeniería y profesiones afines;.
Pontificia de Salamanca;521 - Mecánica y metalurgia;.
Pontificia de Salamanca;522 - Electricidad y energía;.
Pontificia de Salamanca;523 - Electrónica y automática;.
Pontificia de Salamanca;524 - Procesos químicos;.
Pontificia de Salamanca;525 - Vehículos de motor, barcos y aeronaves;.
Pontificia de Salamanca;541 - Industria de la alimentación;.
Pontificia de Salamanca;581 - Arquitectura y urbanismo;.
Pontificia de Salamanca;582 - Construcción e ingeniería civil;.
Pontificia de Salamanca;6 - Agricultura y veterinaria;.
Pontificia de Salamanca;621 - Producción agrícola y explotación ganadera;.
Pontificia de Salamanca;622 - Horticultura;.
Pontificia de Salamanca;623 - Silvicultura;.
Pontificia de Salamanca;641 - Veterinaria;.
Pontificia de Salamanca;7 - Salud y servicios sociales;350
Pontificia de Salamanca;721 - Medicina;.
Pontificia de Salamanca;723 - Enfermería y atención a enfermos;219
Pontificia de Salamanca;724 - Estudios dentales;.
Pontificia de Salamanca;725 - Tecnología de diagnóstico y tratamiento médico;.
Pontificia de Salamanca;726 - Terapia y rehabilitación;131
Pontificia de Salamanca;727 - Farmacia;.
Pontificia de Salamanca;762 - Trabajo social y orientación;.
Pontificia de Salamanca;8 - Servicios;330
Pontificia de Salamanca;811 - Hosteleria;.
Pontificia de Salamanca;812 - Viajes, turismo y ocio;.
Pontificia de Salamanca;813 - Deportes;330
Pontificia de Salamanca;840 - Servicios de transporte;.
Ramón Llull;Total;12.460
Ramón Llull;1 - Educación;1.716
Ramón Llull;142 - Ciencias de la educación;379
Ramón Llull;143 - Formación de docentes de enseñanza infantil;661
Ramón Llull;144 - Formación de docentes de enseñanza primaria;649
Ramón Llull;145 - Formación de docentes de enseñanza de temas especiales;.
Ramón Llull;146 - Formación de docentes de formación profesional;..
Ramón Llull;2 - Artes y humanidades;383
Ramón Llull;211 - Bellas artes;.
Ramón Llull;212 - Música y artes del espectáculo;.
Ramón Llull;213 - Técnicas audiovisuales y medios de comunicación;350
Ramón Llull;214 - Diseño;.
Ramón Llull;220 - Humanidades;.
Ramón Llull;222 - Lenguas extranjeras;.
Ramón Llull;223 - Lenguas y dialectos españoles;.
Ramón Llull;224 - Historia, filosofía y temas relacionados;.
Ramón Llull;225 - Historia y arqueología;.
Ramón Llull;226 - Filosofia y ética;..
Ramón Llull;3 - Ciencias sociales, educación comercial y derecho;4.991
Ramón Llull;300 - Ciencias sociales, educación comercial y derecho;.
Ramón Llull;311 - Psicología;648
Ramón Llull;312 - Sociología, antropología y geografía social y cultural;.
Ramón Llull;313 - Ciencias políticas;.
Ramón Llull;314 - Economía;.
Ramón Llull;321 - Periodismo;553
Ramón Llull;322 - Biblioteconomía, documentación y archivos;.
Ramón Llull;340 - Educación comercial y administración;.
Ramón Llull;342 - Marketing y publicidad;624
Ramón Llull;343 - Finanzas, banca y seguros;.
Ramón Llull;345 - Administración y gestión de empresas;2.587
Ramón Llull;346 - Secretariado y trabajo administrativo;.
Ramón Llull;347 - Otros estudios referidos al puesto de trabajo;..
Ramón Llull;380 - Derecho;556
Ramón Llull;4 - Ciencias;565
Ramón Llull;400 - Ciencias;.
Ramón Llull;421 - Biología y Bioquímica;.
Ramón Llull;422 - Ciencias del medio ambiente;.
Ramón Llull;442 - Química;137
Ramón Llull;443 - Geología y metereología;.
Ramón Llull;462 - Estadística;.
Ramón Llull;480 - Informática;.
Ramón Llull;481 - Ciencias de la computación;428
Ramón Llull;5 - Ingenieria, industria y construcción;2.529
Ramón Llull;520 - Ingeniería y profesiones afines;355
Ramón Llull;521 - Mecánica y metalurgia;.
Ramón Llull;522 - Electricidad y energía;.
Ramón Llull;523 - Electrónica y automática;712
Ramón Llull;524 - Procesos químicos;159
Ramón Llull;525 - Vehículos de motor, barcos y aeronaves;.
Ramón Llull;541 - Industria de la alimentación;.
Ramón Llull;581 - Arquitectura y urbanismo;1.303
Ramón Llull;582 - Construcción e ingeniería civil;.
Ramón Llull;6 - Agricultura y veterinaria;.
Ramón Llull;621 - Producción agrícola y explotación ganadera;.
Ramón Llull;622 - Horticultura;.
Ramón Llull;623 - Silvicultura;.
Ramón Llull;641 - Veterinaria;.
Ramón Llull;7 - Salud y servicios sociales;1.397
Ramón Llull;721 - Medicina;.
Ramón Llull;723 - Enfermería y atención a enfermos;321
Ramón Llull;724 - Estudios dentales;.
Ramón Llull;725 - Tecnología de diagnóstico y tratamiento médico;.
Ramón Llull;726 - Terapia y rehabilitación;856
Ramón Llull;727 - Farmacia;.
Ramón Llull;762 - Trabajo social y orientación;220
Ramón Llull;8 - Servicios;879
Ramón Llull;811 - Hosteleria;.
Ramón Llull;812 - Viajes, turismo y ocio;203
Ramón Llull;813 - Deportes;676
Ramón Llull;840 - Servicios de transporte;.
San Jorge;Total;1.444
San Jorge;1 - Educación;.
San Jorge;142 - Ciencias de la educación;.
San Jorge;143 - Formación de docentes de enseñanza infantil;.
San Jorge;144 - Formación de docentes de enseñanza primaria;.
San Jorge;145 - Formación de docentes de enseñanza de temas especiales;.
San Jorge;146 - Formación de docentes de formación profesional;.
San Jorge;2 - Artes y humanidades;140
San Jorge;211 - Bellas artes;.
San Jorge;212 - Música y artes del espectáculo;.
San Jorge;213 - Técnicas audiovisuales y medios de comunicación;..
San Jorge;214 - Diseño;.
San Jorge;220 - Humanidades;.
San Jorge;222 - Lenguas extranjeras;..
San Jorge;223 - Lenguas y dialectos españoles;.
San Jorge;224 - Historia, filosofía y temas relacionados;.
San Jorge;225 - Historia y arqueología;.
San Jorge;226 - Filosofia y ética;.
San Jorge;3 - Ciencias sociales, educación comercial y derecho;358
San Jorge;300 - Ciencias sociales, educación comercial y derecho;.
San Jorge;311 - Psicología;.
San Jorge;312 - Sociología, antropología y geografía social y cultural;.
San Jorge;313 - Ciencias políticas;.
San Jorge;314 - Economía;.
San Jorge;321 - Periodismo;152
San Jorge;322 - Biblioteconomía, documentación y archivos;.
San Jorge;340 - Educación comercial y administración;.
San Jorge;342 - Marketing y publicidad;177
San Jorge;343 - Finanzas, banca y seguros;.
San Jorge;345 - Administración y gestión de empresas;..
San Jorge;346 - Secretariado y trabajo administrativo;.
San Jorge;347 - Otros estudios referidos al puesto de trabajo;.
San Jorge;380 - Derecho;.
San Jorge;4 - Ciencias;100
San Jorge;400 - Ciencias;.
San Jorge;421 - Biología y Bioquímica;.
San Jorge;422 - Ciencias del medio ambiente;.
San Jorge;442 - Química;.
San Jorge;443 - Geología y metereología;.
San Jorge;462 - Estadística;.
San Jorge;480 - Informática;.
San Jorge;481 - Ciencias de la computación;100
San Jorge;5 - Ingenieria, industria y construcción;..
San Jorge;520 - Ingeniería y profesiones afines;.
San Jorge;521 - Mecánica y metalurgia;.
San Jorge;522 - Electricidad y energía;.
San Jorge;523 - Electrónica y automática;.
San Jorge;524 - Procesos químicos;.
San Jorge;525 - Vehículos de motor, barcos y aeronaves;.
San Jorge;541 - Industria de la alimentación;.
San Jorge;581 - Arquitectura y urbanismo;..
San Jorge;582 - Construcción e ingeniería civil;.
San Jorge;6 - Agricultura y veterinaria;.
San Jorge;621 - Producción agrícola y explotación ganadera;.
San Jorge;622 - Horticultura;.
San Jorge;623 - Silvicultura;.
San Jorge;641 - Veterinaria;.
San Jorge;7 - Salud y servicios sociales;750
San Jorge;721 - Medicina;.
San Jorge;723 - Enfermería y atención a enfermos;273
San Jorge;724 - Estudios dentales;.
San Jorge;725 - Tecnología de diagnóstico y tratamiento médico;.
San Jorge;726 - Terapia y rehabilitación;286
San Jorge;727 - Farmacia;191
San Jorge;762 - Trabajo social y orientación;.
San Jorge;8 - Servicios;.
San Jorge;811 - Hosteleria;.
San Jorge;812 - Viajes, turismo y ocio;.
San Jorge;813 - Deportes;.
San Jorge;840 - Servicios de transporte;.
San Pablo-CEU;Total;8.642
San Pablo-CEU;1 - Educación;..
San Pablo-CEU;142 - Ciencias de la educación;.
San Pablo-CEU;143 - Formación de docentes de enseñanza infantil;..
San Pablo-CEU;144 - Formación de docentes de enseñanza primaria;..
San Pablo-CEU;145 - Formación de docentes de enseñanza de temas especiales;.
San Pablo-CEU;146 - Formación de docentes de formación profesional;.
San Pablo-CEU;2 - Artes y humanidades;431
San Pablo-CEU;211 - Bellas artes;.
San Pablo-CEU;212 - Música y artes del espectáculo;.
San Pablo-CEU;213 - Técnicas audiovisuales y medios de comunicación;325
San Pablo-CEU;214 - Diseño;.
San Pablo-CEU;220 - Humanidades;..
San Pablo-CEU;222 - Lenguas extranjeras;.
San Pablo-CEU;223 - Lenguas y dialectos españoles;.
San Pablo-CEU;224 - Historia, filosofía y temas relacionados;.
San Pablo-CEU;225 - Historia y arqueología;..
San Pablo-CEU;226 - Filosofia y ética;.
San Pablo-CEU;3 - Ciencias sociales, educación comercial y derecho;4.337
San Pablo-CEU;300 - Ciencias sociales, educación comercial y derecho;.
San Pablo-CEU;311 - Psicología;191
San Pablo-CEU;312 - Sociología, antropología y geografía social y cultural;127
San Pablo-CEU;313 - Ciencias políticas;..
San Pablo-CEU;314 - Economía;188
San Pablo-CEU;321 - Periodismo;689
San Pablo-CEU;322 - Biblioteconomía, documentación y archivos;.
San Pablo-CEU;340 - Educación comercial y administración;.
San Pablo-CEU;342 - Marketing y publicidad;799
San Pablo-CEU;343 - Finanzas, banca y seguros;.
San Pablo-CEU;345 - Administración y gestión de empresas;1.215
San Pablo-CEU;346 - Secretariado y trabajo administrativo;.
San Pablo-CEU;347 - Otros estudios referidos al puesto de trabajo;.
San Pablo-CEU;380 - Derecho;1.092
San Pablo-CEU;4 - Ciencias;136
San Pablo-CEU;400 - Ciencias;.
