Nivel y Ciclo;Grupo de edad;Tipo de universidad;Tipo de centro;Sexo;Total
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;11.653
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Hombres;7.794
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;60.035
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Total Centros;Mujeres;30.701
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Total Centros;Hombres;29.334
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;60.035
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros propios;Mujeres;30.701
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros propios;Hombres;29.334
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;120.538
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;71.659
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Hombres;48.879
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;115.577
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;68.440
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Hombres;47.137
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;4.961
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;3.219
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;1.742
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;112.566
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;66.853
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;45.713
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;107.605
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;63.634
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;43.971
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;4.961
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;3.219
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;1.742
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;7.972
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;4.806
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;3.166
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;7.972
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;4.806
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;3.166
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Ambos Sexos;271.765
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Mujeres;145.100
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Hombres;126.665
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Ambos Sexos;263.914
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Mujeres;140.606
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Hombres;123.308
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;7.851
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Mujeres;4.494
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Hombres;3.357
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;249.177
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Mujeres;133.219
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Hombres;115.958
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;241.326
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Mujeres;128.725
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Hombres;112.601
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;7.851
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Mujeres;4.494
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Hombres;3.357
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;22.588
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Mujeres;11.881
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Hombres;10.707
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;22.588
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Mujeres;11.881
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Hombres;10.707
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;123.589
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;59.407
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Hombres;64.182
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;120.120
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;57.426
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Hombres;62.694
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;3.469
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;1.981
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;1.488
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;112.835
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;54.234
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;58.601
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;109.366
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;52.253
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;57.113
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;3.469
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;1.981
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;1.488
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;10.754
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;5.173
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;5.581
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;10.754
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;5.173
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;5.581
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;130.815
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Total Centros;Mujeres;62.703
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Total Centros;Hombres;68.112
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;127.649
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros propios;Mujeres;60.744
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros propios;Hombres;66.905
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;3.166
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Mujeres;1.959
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Hombres;1.207
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Total Centros;Ambos Sexos;112.094
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Total Centros;Mujeres;53.862
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Total Centros;Hombres;58.232
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros propios;Ambos Sexos;108.928
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros propios;Mujeres;51.903
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros propios;Hombres;57.025
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;3.166
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Mujeres;1.959
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Hombres;1.207
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Total Centros;Ambos Sexos;18.721
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Total Centros;Mujeres;8.841
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Total Centros;Hombres;9.880
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros propios;Ambos Sexos;18.721
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros propios;Mujeres;8.841
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros propios;Hombres;9.880
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Total Centros;Ambos Sexos;207.426
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Total Centros;Mujeres;101.524
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Total Centros;Hombres;105.902
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros propios;Ambos Sexos;193.608
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros propios;Mujeres;92.791
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros propios;Hombres;100.817
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros adscritos;Ambos Sexos;13.818
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros adscritos;Mujeres;8.733
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros adscritos;Hombres;5.085
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Total Centros;Ambos Sexos;188.946
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Total Centros;Mujeres;92.338
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Total Centros;Hombres;96.608
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros propios;Ambos Sexos;175.128
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros propios;Mujeres;83.605
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros propios;Hombres;91.523
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros adscritos;Ambos Sexos;13.818
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;8.733
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros adscritos;Hombres;5.085
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;18.480
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Total Centros;Mujeres;9.186
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Total Centros;Hombres;9.294
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;18.480
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros propios;Mujeres;9.186
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros propios;Hombres;9.294
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;34.594
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;20.601
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Total Centros;Hombres;13.993
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;31.469
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;18.431
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros propios;Hombres;13.038
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;3.125
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;2.170
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;955
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;32.517
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;19.075
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;13.442
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;29.392
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;16.905
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;12.487
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;3.125
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;2.170
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;955
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;2.077
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;1.526
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;551
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;2.077
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;1.526
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;551
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Total Centros;Ambos Sexos;75.976
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Total Centros;Mujeres;36.720
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Total Centros;Hombres;39.256
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Centros propios;Ambos Sexos;70.995
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Centros propios;Mujeres;33.679
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Centros propios;Hombres;37.316
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;4.981
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Centros adscritos;Mujeres;3.041
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Centros adscritos;Hombres;1.940
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;71.078
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Total Centros;Mujeres;34.017
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Total Centros;Hombres;37.061
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;66.097
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Centros propios;Mujeres;30.976
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Centros propios;Hombres;35.121
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;4.981
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Centros adscritos;Mujeres;3.041
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Centros adscritos;Hombres;1.940
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;4.898
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Total Centros;Mujeres;2.703
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Total Centros;Hombres;2.195
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;4.898
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Centros propios;Mujeres;2.703
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Centros propios;Hombres;2.195
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;50.582
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;22.408
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Total Centros;Hombres;28.174
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;47.684
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;20.670
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros propios;Hombres;27.014
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;2.898
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;1.738
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;1.160
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;46.267
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;20.477
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;25.790
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;43.369
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;18.739
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;24.630
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;2.898
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;1.738
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;1.160
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;4.315
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;1.931
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;2.384
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;4.315
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;1.931
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;2.384
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;46.274
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Total Centros;Mujeres;21.795
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Total Centros;Hombres;24.479
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;43.460
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros propios;Mujeres;20.011
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros propios;Hombres;23.449
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;2.814
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros adscritos;Mujeres;1.784
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros adscritos;Hombres;1.030
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Total Centros;Ambos Sexos;39.084
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Total Centros;Mujeres;18.769
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Total Centros;Hombres;20.315
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros propios;Ambos Sexos;36.270
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros propios;Mujeres;16.985
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros propios;Hombres;19.285
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;2.814
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros adscritos;Mujeres;1.784
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros adscritos;Hombres;1.030
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Total Centros;Ambos Sexos;7.190
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Total Centros;Mujeres;3.026
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Total Centros;Hombres;4.164
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros propios;Ambos Sexos;7.190
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros propios;Mujeres;3.026
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros propios;Hombres;4.164
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Total Centros;Ambos Sexos;398.935
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Total Centros;Mujeres;212.404
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Total Centros;Hombres;186.531
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Ambos Sexos;393.695
