Nivel y Ciclo;Nacionalidad (regiones);Tipo de universidad;Tipo de centro;Sexo;Total
Matrícula de Grado;España;Total Universidades;Centros adscritos;Ambos Sexos;59.546
Matrícula de Grado;España;Total Universidades;Centros adscritos;Mujeres;34.155
Matrícula de Grado;España;Total Universidades;Centros adscritos;Hombres;25.391
Matrícula de Grado;España;Universidades públicas;Total Centros;Ambos Sexos;1.045.732
Matrícula de Grado;España;Universidades públicas;Total Centros;Mujeres;569.752
Matrícula de Grado;España;Universidades públicas;Total Centros;Hombres;475.980
Matrícula de Grado;España;Universidades públicas;Centros propios;Ambos Sexos;991.155
Matrícula de Grado;España;Universidades públicas;Centros propios;Mujeres;538.414
Matrícula de Grado;España;Universidades públicas;Centros propios;Hombres;452.741
Matrícula de Grado;España;Universidades públicas;Centros adscritos;Ambos Sexos;54.577
Matrícula de Grado;España;Universidades públicas;Centros adscritos;Mujeres;31.338
Matrícula de Grado;España;Universidades públicas;Centros adscritos;Hombres;23.239
Matrícula de Grado;España;Universidades privadas;Total Centros;Ambos Sexos;155.315
Matrícula de Grado;España;Universidades privadas;Total Centros;Mujeres;87.179
Matrícula de Grado;España;Universidades privadas;Total Centros;Hombres;68.136
Matrícula de Grado;España;Universidades privadas;Centros propios;Ambos Sexos;150.346
Matrícula de Grado;España;Universidades privadas;Centros propios;Mujeres;84.362
Matrícula de Grado;España;Universidades privadas;Centros propios;Hombres;65.984
Matrícula de Grado;España;Universidades privadas;Centros adscritos;Ambos Sexos;4.969
Matrícula de Grado;España;Universidades privadas;Centros adscritos;Mujeres;2.817
Matrícula de Grado;España;Universidades privadas;Centros adscritos;Hombres;2.152
Matrícula de Grado;Unión Europea (28);Total Universidades;Total Centros;Ambos Sexos;22.439
Matrícula de Grado;Unión Europea (28);Total Universidades;Total Centros;Mujeres;13.589
Matrícula de Grado;Unión Europea (28);Total Universidades;Total Centros;Hombres;8.850
Matrícula de Grado;Unión Europea (28);Total Universidades;Centros propios;Ambos Sexos;20.628
Matrícula de Grado;Unión Europea (28);Total Universidades;Centros propios;Mujeres;12.621
Matrícula de Grado;Unión Europea (28);Total Universidades;Centros propios;Hombres;8.007
Matrícula de Grado;Unión Europea (28);Total Universidades;Centros adscritos;Ambos Sexos;1.811
Matrícula de Grado;Unión Europea (28);Total Universidades;Centros adscritos;Mujeres;968
Matrícula de Grado;Unión Europea (28);Total Universidades;Centros adscritos;Hombres;843
Matrícula de Grado;Unión Europea (28);Universidades públicas;Total Centros;Ambos Sexos;15.918
Matrícula de Grado;Unión Europea (28);Universidades públicas;Total Centros;Mujeres;10.388
Matrícula de Grado;Unión Europea (28);Universidades públicas;Total Centros;Hombres;5.530
Matrícula de Grado;Unión Europea (28);Universidades públicas;Centros propios;Ambos Sexos;14.603
Matrícula de Grado;Unión Europea (28);Universidades públicas;Centros propios;Mujeres;9.637
Matrícula de Grado;Unión Europea (28);Universidades públicas;Centros propios;Hombres;4.966
Matrícula de Grado;Unión Europea (28);Universidades públicas;Centros adscritos;Ambos Sexos;1.315
Matrícula de Grado;Unión Europea (28);Universidades públicas;Centros adscritos;Mujeres;751
Matrícula de Grado;Unión Europea (28);Universidades públicas;Centros adscritos;Hombres;564
Matrícula de Grado;Unión Europea (28);Universidades privadas;Total Centros;Ambos Sexos;6.521
Matrícula de Grado;Unión Europea (28);Universidades privadas;Total Centros;Mujeres;3.201
Matrícula de Grado;Unión Europea (28);Universidades privadas;Total Centros;Hombres;3.320
Matrícula de Grado;Unión Europea (28);Universidades privadas;Centros propios;Ambos Sexos;6.025
Matrícula de Grado;Unión Europea (28);Universidades privadas;Centros propios;Mujeres;2.984
Matrícula de Grado;Unión Europea (28);Universidades privadas;Centros propios;Hombres;3.041
Matrícula de Grado;Unión Europea (28);Universidades privadas;Centros adscritos;Ambos Sexos;496
Matrícula de Grado;Unión Europea (28);Universidades privadas;Centros adscritos;Mujeres;217
Matrícula de Grado;Unión Europea (28);Universidades privadas;Centros adscritos;Hombres;279
Matrícula de Grado;Resto de Europa;Total Universidades;Total Centros;Ambos Sexos;4.519
Matrícula de Grado;Resto de Europa;Total Universidades;Total Centros;Mujeres;2.891
Matrícula de Grado;Resto de Europa;Total Universidades;Total Centros;Hombres;1.628
Matrícula de Grado;Resto de Europa;Total Universidades;Centros propios;Ambos Sexos;4.217
Matrícula de Grado;Resto de Europa;Total Universidades;Centros propios;Mujeres;2.716
Matrícula de Grado;Resto de Europa;Total Universidades;Centros propios;Hombres;1.501
Matrícula de Grado;Resto de Europa;Total Universidades;Centros adscritos;Ambos Sexos;302
Matrícula de Grado;Resto de Europa;Total Universidades;Centros adscritos;Mujeres;175
Matrícula de Grado;Resto de Europa;Total Universidades;Centros adscritos;Hombres;127
Matrícula de Grado;Resto de Europa;Universidades públicas;Total Centros;Ambos Sexos;3.842
Matrícula de Grado;Resto de Europa;Universidades públicas;Total Centros;Mujeres;2.505
Matrícula de Grado;Resto de Europa;Universidades públicas;Total Centros;Hombres;1.337
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros propios;Ambos Sexos;3.587
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros propios;Mujeres;2.350
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros propios;Hombres;1.237
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros adscritos;Ambos Sexos;255
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros adscritos;Mujeres;155
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros adscritos;Hombres;100
Matrícula de Grado;Resto de Europa;Universidades privadas;Total Centros;Ambos Sexos;677
Matrícula de Grado;Resto de Europa;Universidades privadas;Total Centros;Mujeres;386
Matrícula de Grado;Resto de Europa;Universidades privadas;Total Centros;Hombres;291
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros propios;Ambos Sexos;630
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros propios;Mujeres;366
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros propios;Hombres;264
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Total Centros;Ambos Sexos;419
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Total Centros;Mujeres;251
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Total Centros;Hombres;168
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Centros propios;Ambos Sexos;401
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Centros propios;Mujeres;243
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Centros propios;Hombres;158
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Centros adscritos;Mujeres;.
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Total Centros;Ambos Sexos;274
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Total Centros;Mujeres;172
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Total Centros;Hombres;102
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Centros propios;Ambos Sexos;260
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Centros propios;Mujeres;166
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Centros propios;Hombres;..
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Total Centros;Ambos Sexos;145
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Total Centros;Mujeres;..
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Total Centros;Hombres;..
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Centros propios;Ambos Sexos;141
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Centros propios;Mujeres;..
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Centros propios;Hombres;..
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;América Latina y Caribe;Total Universidades;Total Centros;Ambos Sexos;12.003
Matrícula de Grado;América Latina y Caribe;Total Universidades;Total Centros;Mujeres;7.261
Matrícula de Grado;América Latina y Caribe;Total Universidades;Total Centros;Hombres;4.742
Matrícula de Grado;América Latina y Caribe;Total Universidades;Centros propios;Ambos Sexos;11.369
Matrícula de Grado;América Latina y Caribe;Total Universidades;Centros propios;Mujeres;6.842
Matrícula de Grado;América Latina y Caribe;Total Universidades;Centros propios;Hombres;4.527
Matrícula de Grado;América Latina y Caribe;Total Universidades;Centros adscritos;Ambos Sexos;634
Matrícula de Grado;América Latina y Caribe;Total Universidades;Centros adscritos;Mujeres;419
Matrícula de Grado;América Latina y Caribe;Total Universidades;Centros adscritos;Hombres;215
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Total Centros;Ambos Sexos;10.255
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Total Centros;Mujeres;6.300
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Total Centros;Hombres;3.955
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Centros propios;Ambos Sexos;9.736
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Centros propios;Mujeres;5.952
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Centros propios;Hombres;3.784
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Centros adscritos;Ambos Sexos;519
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Centros adscritos;Mujeres;348
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Centros adscritos;Hombres;171
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Total Centros;Ambos Sexos;1.748
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Total Centros;Mujeres;961
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Total Centros;Hombres;787
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Centros propios;Ambos Sexos;1.633
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Centros propios;Mujeres;890
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Centros propios;Hombres;743
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Centros adscritos;Ambos Sexos;115
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de Grado;Norte de África;Total Universidades;Total Centros;Ambos Sexos;3.862
Matrícula de Grado;Norte de África;Total Universidades;Total Centros;Mujeres;2.113
Matrícula de Grado;Norte de África;Total Universidades;Total Centros;Hombres;1.749
Matrícula de Grado;Norte de África;Total Universidades;Centros propios;Ambos Sexos;3.749
Matrícula de Grado;Norte de África;Total Universidades;Centros propios;Mujeres;2.056
Matrícula de Grado;Norte de África;Total Universidades;Centros propios;Hombres;1.693
Matrícula de Grado;Norte de África;Total Universidades;Centros adscritos;Ambos Sexos;113
Matrícula de Grado;Norte de África;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;Norte de África;Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;Norte de África;Universidades públicas;Total Centros;Ambos Sexos;3.598
Matrícula de Grado;Norte de África;Universidades públicas;Total Centros;Mujeres;1.965
Matrícula de Grado;Norte de África;Universidades públicas;Total Centros;Hombres;1.633
Matrícula de Grado;Norte de África;Universidades públicas;Centros propios;Ambos Sexos;3.514
Matrícula de Grado;Norte de África;Universidades públicas;Centros propios;Mujeres;1.921
Matrícula de Grado;Norte de África;Universidades públicas;Centros propios;Hombres;1.593
Matrícula de Grado;Norte de África;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Norte de África;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de Grado;Norte de África;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de Grado;Norte de África;Universidades privadas;Total Centros;Ambos Sexos;264
Matrícula de Grado;Norte de África;Universidades privadas;Total Centros;Mujeres;148
Matrícula de Grado;Norte de África;Universidades privadas;Total Centros;Hombres;116
Matrícula de Grado;Norte de África;Universidades privadas;Centros propios;Ambos Sexos;235
Matrícula de Grado;Norte de África;Universidades privadas;Centros propios;Mujeres;135
Matrícula de Grado;Norte de África;Universidades privadas;Centros propios;Hombres;100
Matrícula de Grado;Norte de África;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Norte de África;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de Grado;Norte de África;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de Grado;Resto de África;Total Universidades;Total Centros;Ambos Sexos;1.271
Matrícula de Grado;Resto de África;Total Universidades;Total Centros;Mujeres;569
Matrícula de Grado;Resto de África;Total Universidades;Total Centros;Hombres;702
Matrícula de Grado;Resto de África;Total Universidades;Centros propios;Ambos Sexos;1.239
Matrícula de Grado;Resto de África;Total Universidades;Centros propios;Mujeres;547
Matrícula de Grado;Resto de África;Total Universidades;Centros propios;Hombres;692
Matrícula de Grado;Resto de África;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Resto de África;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;Resto de África;Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;Resto de África;Universidades públicas;Total Centros;Ambos Sexos;1.133
Matrícula de Grado;Resto de África;Universidades públicas;Total Centros;Mujeres;506
Matrícula de Grado;Resto de África;Universidades públicas;Total Centros;Hombres;627
Matrícula de Grado;Resto de África;Universidades públicas;Centros propios;Ambos Sexos;1.104
Matrícula de Grado;Resto de África;Universidades públicas;Centros propios;Mujeres;486
Matrícula de Grado;Resto de África;Universidades públicas;Centros propios;Hombres;618
Matrícula de Grado;Resto de África;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Resto de África;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de Grado;Resto de África;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de Grado;Resto de África;Universidades privadas;Total Centros;Ambos Sexos;138
Matrícula de Grado;Resto de África;Universidades privadas;Total Centros;Mujeres;..
Matrícula de Grado;Resto de África;Universidades privadas;Total Centros;Hombres;..
Matrícula de Grado;Resto de África;Universidades privadas;Centros propios;Ambos Sexos;135
Matrícula de Grado;Resto de África;Universidades privadas;Centros propios;Mujeres;..
Matrícula de Grado;Resto de África;Universidades privadas;Centros propios;Hombres;..
Matrícula de Grado;Resto de África;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Resto de África;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;Resto de África;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;Asia y Oceanía;Total Universidades;Total Centros;Ambos Sexos;5.262
Matrícula de Grado;Asia y Oceanía;Total Universidades;Total Centros;Mujeres;2.950
Matrícula de Grado;Asia y Oceanía;Total Universidades;Total Centros;Hombres;2.312
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros propios;Ambos Sexos;5.033
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros propios;Mujeres;2.826
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros propios;Hombres;2.207
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros adscritos;Ambos Sexos;229
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros adscritos;Mujeres;124
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros adscritos;Hombres;105
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Total Centros;Ambos Sexos;4.730
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Total Centros;Mujeres;2.710
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Total Centros;Hombres;2.020
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros propios;Ambos Sexos;4.522
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros propios;Mujeres;2.599
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros propios;Hombres;1.923
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros adscritos;Ambos Sexos;208
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros adscritos;Mujeres;111
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Total Centros;Ambos Sexos;532
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Total Centros;Mujeres;240
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Total Centros;Hombres;292
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros propios;Ambos Sexos;511
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros propios;Mujeres;227
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros propios;Hombres;284
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Total Centros;Ambos Sexos;113.201
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Total Centros;Mujeres;52.533
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Total Centros;Hombres;60.668
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros propios;Ambos Sexos;111.996
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros propios;Mujeres;51.979
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros propios;Hombres;60.017
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros adscritos;Ambos Sexos;1.205
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros adscritos;Mujeres;554
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros adscritos;Hombres;651
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Total Centros;Ambos Sexos;102.494
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Total Centros;Mujeres;47.567
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Total Centros;Hombres;54.927
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros propios;Ambos Sexos;101.289
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros propios;Mujeres;47.013
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros propios;Hombres;54.276
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros adscritos;Ambos Sexos;1.205
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros adscritos;Mujeres;554
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros adscritos;Hombres;651
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Total Centros;Ambos Sexos;10.707
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Total Centros;Mujeres;4.966
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Total Centros;Hombres;5.741
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros propios;Ambos Sexos;10.707
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros propios;Mujeres;4.966
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros propios;Hombres;5.741
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Total Centros;Ambos Sexos;110.406
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Total Centros;Mujeres;51.012
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Total Centros;Hombres;59.394
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros propios;Ambos Sexos;109.221
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros propios;Mujeres;50.466
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros propios;Hombres;58.755
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros adscritos;Ambos Sexos;1.185
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros adscritos;Mujeres;546
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros adscritos;Hombres;639
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Total Centros;Ambos Sexos;99.937
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Total Centros;Mujeres;46.151
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Total Centros;Hombres;53.786
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros propios;Ambos Sexos;98.752
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros propios;Mujeres;45.605
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros propios;Hombres;53.147
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros adscritos;Ambos Sexos;1.185
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros adscritos;Mujeres;546
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros adscritos;Hombres;639
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Total Centros;Ambos Sexos;10.469
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Total Centros;Mujeres;4.861
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Total Centros;Hombres;5.608
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros propios;Ambos Sexos;10.469
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros propios;Mujeres;4.861
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros propios;Hombres;5.608
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Total Universidades;Total Centros;Ambos Sexos;1.155
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Total Universidades;Total Centros;Mujeres;654
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Total Universidades;Total Centros;Hombres;501
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Total Universidades;Centros propios;Ambos Sexos;1.142
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Total Universidades;Centros propios;Mujeres;651
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Total Universidades;Centros propios;Hombres;491
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Total Universidades;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Total Universidades;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades públicas;Total Centros;Ambos Sexos;994
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades públicas;Total Centros;Mujeres;592
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades públicas;Total Centros;Hombres;402
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades públicas;Centros propios;Ambos Sexos;981
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades públicas;Centros propios;Mujeres;589
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades públicas;Centros propios;Hombres;392
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades públicas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades privadas;Total Centros;Ambos Sexos;161
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades privadas;Total Centros;Mujeres;..
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades privadas;Total Centros;Hombres;..
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades privadas;Centros propios;Ambos Sexos;161
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades privadas;Centros propios;Mujeres;..
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades privadas;Centros propios;Hombres;..
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Unión Europea (28);Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Total Centros;Ambos Sexos;245
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Total Centros;Mujeres;148
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Total Centros;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros propios;Ambos Sexos;244
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros propios;Mujeres;147
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros propios;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Total Centros;Ambos Sexos;211
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Total Centros;Mujeres;134
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Total Centros;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros propios;Ambos Sexos;210
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros propios;Mujeres;133
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros propios;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Total Centros;Mujeres;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Total Centros;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros propios;Mujeres;..
