Nivel y Ciclo;Nacionalidad (regiones);Tipo de universidad;Tipo de centro;Sexo;Total
Matrícula de Grado;TOTAL;Universidades públicas;Centros adscritos;Ambos Sexos;9.692
Matrícula de Grado;TOTAL;Universidades públicas;Centros adscritos;Mujeres;5.644
Matrícula de Grado;TOTAL;Universidades públicas;Centros adscritos;Hombres;4.048
Matrícula de Grado;TOTAL;Universidades privadas;Total Centros;Ambos Sexos;39.789
Matrícula de Grado;TOTAL;Universidades privadas;Total Centros;Mujeres;21.318
Matrícula de Grado;TOTAL;Universidades privadas;Total Centros;Hombres;18.471
Matrícula de Grado;TOTAL;Universidades privadas;Centros propios;Ambos Sexos;39.387
Matrícula de Grado;TOTAL;Universidades privadas;Centros propios;Mujeres;21.125
Matrícula de Grado;TOTAL;Universidades privadas;Centros propios;Hombres;18.262
Matrícula de Grado;TOTAL;Universidades privadas;Centros adscritos;Ambos Sexos;402
Matrícula de Grado;TOTAL;Universidades privadas;Centros adscritos;Mujeres;193
Matrícula de Grado;TOTAL;Universidades privadas;Centros adscritos;Hombres;209
Matrícula de Grado;España;Total Universidades;Total Centros;Ambos Sexos;190.729
Matrícula de Grado;España;Total Universidades;Total Centros;Mujeres;107.777
Matrícula de Grado;España;Total Universidades;Total Centros;Hombres;82.952
Matrícula de Grado;España;Total Universidades;Centros propios;Ambos Sexos;181.032
Matrícula de Grado;España;Total Universidades;Centros propios;Mujeres;102.160
Matrícula de Grado;España;Total Universidades;Centros propios;Hombres;78.872
Matrícula de Grado;España;Total Universidades;Centros adscritos;Ambos Sexos;9.697
Matrícula de Grado;España;Total Universidades;Centros adscritos;Mujeres;5.617
Matrícula de Grado;España;Total Universidades;Centros adscritos;Hombres;4.080
Matrícula de Grado;España;Universidades públicas;Total Centros;Ambos Sexos;152.044
Matrícula de Grado;España;Universidades públicas;Total Centros;Mujeres;87.088
Matrícula de Grado;España;Universidades públicas;Total Centros;Hombres;64.956
Matrícula de Grado;España;Universidades públicas;Centros propios;Ambos Sexos;142.739
Matrícula de Grado;España;Universidades públicas;Centros propios;Mujeres;81.659
Matrícula de Grado;España;Universidades públicas;Centros propios;Hombres;61.080
Matrícula de Grado;España;Universidades públicas;Centros adscritos;Ambos Sexos;9.305
Matrícula de Grado;España;Universidades públicas;Centros adscritos;Mujeres;5.429
Matrícula de Grado;España;Universidades públicas;Centros adscritos;Hombres;3.876
Matrícula de Grado;España;Universidades privadas;Total Centros;Ambos Sexos;38.685
Matrícula de Grado;España;Universidades privadas;Total Centros;Mujeres;20.689
Matrícula de Grado;España;Universidades privadas;Total Centros;Hombres;17.996
Matrícula de Grado;España;Universidades privadas;Centros propios;Ambos Sexos;38.293
Matrícula de Grado;España;Universidades privadas;Centros propios;Mujeres;20.501
Matrícula de Grado;España;Universidades privadas;Centros propios;Hombres;17.792
Matrícula de Grado;España;Universidades privadas;Centros adscritos;Ambos Sexos;392
Matrícula de Grado;España;Universidades privadas;Centros adscritos;Mujeres;188
Matrícula de Grado;España;Universidades privadas;Centros adscritos;Hombres;204
Matrícula de Grado;Unión Europea (27);Total Universidades;Total Centros;Ambos Sexos;2.771
Matrícula de Grado;Unión Europea (27);Total Universidades;Total Centros;Mujeres;1.892
Matrícula de Grado;Unión Europea (27);Total Universidades;Total Centros;Hombres;879
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros propios;Ambos Sexos;2.615
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros propios;Mujeres;1.799
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros propios;Hombres;816
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros adscritos;Ambos Sexos;156
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;Unión Europea (27);Universidades públicas;Total Centros;Ambos Sexos;2.229
Matrícula de Grado;Unión Europea (27);Universidades públicas;Total Centros;Mujeres;1.599
Matrícula de Grado;Unión Europea (27);Universidades públicas;Total Centros;Hombres;630
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros propios;Ambos Sexos;2.075
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros propios;Mujeres;1.507
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros propios;Hombres;568
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros adscritos;Ambos Sexos;154
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros adscritos;Hombres;..
Matrícula de Grado;Unión Europea (27);Universidades privadas;Total Centros;Ambos Sexos;542
Matrícula de Grado;Unión Europea (27);Universidades privadas;Total Centros;Mujeres;293
Matrícula de Grado;Unión Europea (27);Universidades privadas;Total Centros;Hombres;249
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros propios;Ambos Sexos;540
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros propios;Mujeres;292
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros propios;Hombres;248
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;Resto de Europa;Total Universidades;Total Centros;Ambos Sexos;654
Matrícula de Grado;Resto de Europa;Total Universidades;Total Centros;Mujeres;423
Matrícula de Grado;Resto de Europa;Total Universidades;Total Centros;Hombres;231
Matrícula de Grado;Resto de Europa;Total Universidades;Centros propios;Ambos Sexos;603
Matrícula de Grado;Resto de Europa;Total Universidades;Centros propios;Mujeres;404
Matrícula de Grado;Resto de Europa;Total Universidades;Centros propios;Hombres;199
Matrícula de Grado;Resto de Europa;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Resto de Europa;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;Resto de Europa;Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;Resto de Europa;Universidades públicas;Total Centros;Ambos Sexos;500
Matrícula de Grado;Resto de Europa;Universidades públicas;Total Centros;Mujeres;331
Matrícula de Grado;Resto de Europa;Universidades públicas;Total Centros;Hombres;169
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros propios;Ambos Sexos;449
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros propios;Mujeres;312
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros propios;Hombres;137
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de Grado;Resto de Europa;Universidades privadas;Total Centros;Ambos Sexos;154
Matrícula de Grado;Resto de Europa;Universidades privadas;Total Centros;Mujeres;..
Matrícula de Grado;Resto de Europa;Universidades privadas;Total Centros;Hombres;..
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros propios;Ambos Sexos;154
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros propios;Mujeres;..
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros propios;Hombres;..
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;América del Norte;Total Universidades;Total Centros;Ambos Sexos;185
Matrícula de Grado;América del Norte;Total Universidades;Total Centros;Mujeres;103
Matrícula de Grado;América del Norte;Total Universidades;Total Centros;Hombres;..
Matrícula de Grado;América del Norte;Total Universidades;Centros propios;Ambos Sexos;176
Matrícula de Grado;América del Norte;Total Universidades;Centros propios;Mujeres;100
Matrícula de Grado;América del Norte;Total Universidades;Centros propios;Hombres;..
Matrícula de Grado;América del Norte;Total Universidades;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;América del Norte;Total Universidades;Centros adscritos;Mujeres;.
Matrícula de Grado;América del Norte;Total Universidades;Centros adscritos;Hombres;.
Matrícula de Grado;América del Norte;Universidades públicas;Total Centros;Ambos Sexos;127
Matrícula de Grado;América del Norte;Universidades públicas;Total Centros;Mujeres;..
Matrícula de Grado;América del Norte;Universidades públicas;Total Centros;Hombres;..
Matrícula de Grado;América del Norte;Universidades públicas;Centros propios;Ambos Sexos;118
Matrícula de Grado;América del Norte;Universidades públicas;Centros propios;Mujeres;..
Matrícula de Grado;América del Norte;Universidades públicas;Centros propios;Hombres;..
Matrícula de Grado;América del Norte;Universidades públicas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;América del Norte;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de Grado;América del Norte;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de Grado;América del Norte;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de Grado;América del Norte;Universidades privadas;Total Centros;Mujeres;..
Matrícula de Grado;América del Norte;Universidades privadas;Total Centros;Hombres;..
Matrícula de Grado;América del Norte;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de Grado;América del Norte;Universidades privadas;Centros propios;Mujeres;..
Matrícula de Grado;América del Norte;Universidades privadas;Centros propios;Hombres;..
Matrícula de Grado;América del Norte;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;América del Norte;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;América del Norte;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;América Central;Total Universidades;Total Centros;Ambos Sexos;184
Matrícula de Grado;América Central;Total Universidades;Total Centros;Mujeres;116
Matrícula de Grado;América Central;Total Universidades;Total Centros;Hombres;..
Matrícula de Grado;América Central;Total Universidades;Centros propios;Ambos Sexos;164
Matrícula de Grado;América Central;Total Universidades;Centros propios;Mujeres;105
Matrícula de Grado;América Central;Total Universidades;Centros propios;Hombres;..
Matrícula de Grado;América Central;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;América Central;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;América Central;Total Universidades;Centros adscritos;Hombres;.
Matrícula de Grado;América Central;Universidades públicas;Total Centros;Ambos Sexos;146
Matrícula de Grado;América Central;Universidades públicas;Total Centros;Mujeres;..
Matrícula de Grado;América Central;Universidades públicas;Total Centros;Hombres;..
Matrícula de Grado;América Central;Universidades públicas;Centros propios;Ambos Sexos;127
Matrícula de Grado;América Central;Universidades públicas;Centros propios;Mujeres;..
Matrícula de Grado;América Central;Universidades públicas;Centros propios;Hombres;..
Matrícula de Grado;América Central;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;América Central;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de Grado;América Central;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de Grado;América Central;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de Grado;América Central;Universidades privadas;Total Centros;Mujeres;..
Matrícula de Grado;América Central;Universidades privadas;Total Centros;Hombres;..
Matrícula de Grado;América Central;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de Grado;América Central;Universidades privadas;Centros propios;Mujeres;..
Matrícula de Grado;América Central;Universidades privadas;Centros propios;Hombres;..
Matrícula de Grado;América Central;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;América Central;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;América Central;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;América del Sur;Total Universidades;Total Centros;Ambos Sexos;2.106
Matrícula de Grado;América del Sur;Total Universidades;Total Centros;Mujeres;1.353
Matrícula de Grado;América del Sur;Total Universidades;Total Centros;Hombres;753
Matrícula de Grado;América del Sur;Total Universidades;Centros propios;Ambos Sexos;1.989
Matrícula de Grado;América del Sur;Total Universidades;Centros propios;Mujeres;1.284
Matrícula de Grado;América del Sur;Total Universidades;Centros propios;Hombres;705
Matrícula de Grado;América del Sur;Total Universidades;Centros adscritos;Ambos Sexos;117
Matrícula de Grado;América del Sur;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;América del Sur;Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;América del Sur;Universidades públicas;Total Centros;Ambos Sexos;1.878
Matrícula de Grado;América del Sur;Universidades públicas;Total Centros;Mujeres;1.205
Matrícula de Grado;América del Sur;Universidades públicas;Total Centros;Hombres;673
Matrícula de Grado;América del Sur;Universidades públicas;Centros propios;Ambos Sexos;1.762
Matrícula de Grado;América del Sur;Universidades públicas;Centros propios;Mujeres;1.136
Matrícula de Grado;América del Sur;Universidades públicas;Centros propios;Hombres;626
Matrícula de Grado;América del Sur;Universidades públicas;Centros adscritos;Ambos Sexos;116
Matrícula de Grado;América del Sur;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de Grado;América del Sur;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de Grado;América del Sur;Universidades privadas;Total Centros;Ambos Sexos;228
Matrícula de Grado;América del Sur;Universidades privadas;Total Centros;Mujeres;148
Matrícula de Grado;América del Sur;Universidades privadas;Total Centros;Hombres;..
Matrícula de Grado;América del Sur;Universidades privadas;Centros propios;Ambos Sexos;227
Matrícula de Grado;América del Sur;Universidades privadas;Centros propios;Mujeres;148
Matrícula de Grado;América del Sur;Universidades privadas;Centros propios;Hombres;..
Matrícula de Grado;América del Sur;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;América del Sur;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;América del Sur;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;Norte de África;Total Universidades;Total Centros;Ambos Sexos;430
Matrícula de Grado;Norte de África;Total Universidades;Total Centros;Mujeres;235
Matrícula de Grado;Norte de África;Total Universidades;Total Centros;Hombres;195
Matrícula de Grado;Norte de África;Total Universidades;Centros propios;Ambos Sexos;415
Matrícula de Grado;Norte de África;Total Universidades;Centros propios;Mujeres;225
Matrícula de Grado;Norte de África;Total Universidades;Centros propios;Hombres;190
Matrícula de Grado;Norte de África;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Norte de África;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;Norte de África;Total Universidades;Centros adscritos;Hombres;.
Matrícula de Grado;Norte de África;Universidades públicas;Total Centros;Ambos Sexos;400
Matrícula de Grado;Norte de África;Universidades públicas;Total Centros;Mujeres;214
Matrícula de Grado;Norte de África;Universidades públicas;Total Centros;Hombres;186
Matrícula de Grado;Norte de África;Universidades públicas;Centros propios;Ambos Sexos;387
Matrícula de Grado;Norte de África;Universidades públicas;Centros propios;Mujeres;206
Matrícula de Grado;Norte de África;Universidades públicas;Centros propios;Hombres;181
Matrícula de Grado;Norte de África;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Norte de África;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de Grado;Norte de África;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de Grado;Norte de África;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de Grado;Norte de África;Universidades privadas;Total Centros;Mujeres;..
Matrícula de Grado;Norte de África;Universidades privadas;Total Centros;Hombres;.
Matrícula de Grado;Norte de África;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de Grado;Norte de África;Universidades privadas;Centros propios;Mujeres;..
Matrícula de Grado;Norte de África;Universidades privadas;Centros propios;Hombres;.
Matrícula de Grado;Norte de África;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Norte de África;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;Norte de África;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;Resto de África;Total Universidades;Total Centros;Ambos Sexos;164
Matrícula de Grado;Resto de África;Total Universidades;Total Centros;Mujeres;..
Matrícula de Grado;Resto de África;Total Universidades;Total Centros;Hombres;..
Matrícula de Grado;Resto de África;Total Universidades;Centros propios;Ambos Sexos;159
Matrícula de Grado;Resto de África;Total Universidades;Centros propios;Mujeres;..
Matrícula de Grado;Resto de África;Total Universidades;Centros propios;Hombres;..
Matrícula de Grado;Resto de África;Total Universidades;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Resto de África;Total Universidades;Centros adscritos;Mujeres;.
Matrícula de Grado;Resto de África;Total Universidades;Centros adscritos;Hombres;.
Matrícula de Grado;Resto de África;Universidades públicas;Total Centros;Ambos Sexos;151
Matrícula de Grado;Resto de África;Universidades públicas;Total Centros;Mujeres;..
Matrícula de Grado;Resto de África;Universidades públicas;Total Centros;Hombres;..
Matrícula de Grado;Resto de África;Universidades públicas;Centros propios;Ambos Sexos;147
Matrícula de Grado;Resto de África;Universidades públicas;Centros propios;Mujeres;..
Matrícula de Grado;Resto de África;Universidades públicas;Centros propios;Hombres;..
Matrícula de Grado;Resto de África;Universidades públicas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Resto de África;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de Grado;Resto de África;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de Grado;Resto de África;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de Grado;Resto de África;Universidades privadas;Total Centros;Mujeres;.
Matrícula de Grado;Resto de África;Universidades privadas;Total Centros;Hombres;.
Matrícula de Grado;Resto de África;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de Grado;Resto de África;Universidades privadas;Centros propios;Mujeres;.
Matrícula de Grado;Resto de África;Universidades privadas;Centros propios;Hombres;.
Matrícula de Grado;Resto de África;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Resto de África;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;Resto de África;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;Asia y Oceanía;Total Universidades;Total Centros;Ambos Sexos;471
Matrícula de Grado;Asia y Oceanía;Total Universidades;Total Centros;Mujeres;276
Matrícula de Grado;Asia y Oceanía;Total Universidades;Total Centros;Hombres;195
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros propios;Ambos Sexos;447
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros propios;Mujeres;263
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros propios;Hombres;184
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Total Centros;Ambos Sexos;430
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Total Centros;Mujeres;252
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Total Centros;Hombres;178
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros propios;Ambos Sexos;409
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros propios;Mujeres;241
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros propios;Hombres;168
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Total Centros;Mujeres;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Total Centros;Hombres;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros propios;Mujeres;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros propios;Hombres;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Total Centros;Ambos Sexos;1.192.540
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Total Centros;Mujeres;642.991
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Total Centros;Hombres;549.549
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros propios;Ambos Sexos;1.142.807
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros propios;Mujeres;610.642
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros propios;Hombres;532.165
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros adscritos;Ambos Sexos;49.733
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros adscritos;Mujeres;32.349
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros adscritos;Hombres;17.384
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Total Centros;Ambos Sexos;1.076.230
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Total Centros;Mujeres;580.789
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Total Centros;Hombres;495.441
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros propios;Ambos Sexos;1.026.497
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros propios;Mujeres;548.440
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros propios;Hombres;478.057
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros adscritos;Ambos Sexos;49.733
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros adscritos;Mujeres;32.349
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros adscritos;Hombres;17.384
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Total Centros;Ambos Sexos;116.310
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Total Centros;Mujeres;62.202
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Total Centros;Hombres;54.108
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros propios;Ambos Sexos;116.310
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros propios;Mujeres;62.202
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros propios;Hombres;54.108
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Total Centros;Ambos Sexos;1.157.643
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Total Centros;Mujeres;622.497
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Total Centros;Hombres;535.146
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros propios;Ambos Sexos;1.108.837
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros propios;Mujeres;590.808
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros propios;Hombres;518.029
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros adscritos;Ambos Sexos;48.806
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros adscritos;Mujeres;31.689
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros adscritos;Hombres;17.117
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Total Centros;Ambos Sexos;1.044.006
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Total Centros;Mujeres;561.733
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Total Centros;Hombres;482.273
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros propios;Ambos Sexos;995.200
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros propios;Mujeres;530.044
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros propios;Hombres;465.156
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros adscritos;Ambos Sexos;48.806
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros adscritos;Mujeres;31.689
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros adscritos;Hombres;17.117
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Total Centros;Ambos Sexos;113.637
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Total Centros;Mujeres;60.764
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Total Centros;Hombres;52.873
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros propios;Ambos Sexos;113.637
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros propios;Mujeres;60.764
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros propios;Hombres;52.873
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Total Centros;Ambos Sexos;13.930
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Total Centros;Mujeres;8.473
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Total Centros;Hombres;5.457
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros propios;Ambos Sexos;13.574
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros propios;Mujeres;8.223
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros propios;Hombres;5.351
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros adscritos;Ambos Sexos;356
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros adscritos;Mujeres;250
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros adscritos;Hombres;106
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Total Centros;Ambos Sexos;12.702
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Total Centros;Mujeres;7.883
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Total Centros;Hombres;4.819
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros propios;Ambos Sexos;12.346
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros propios;Mujeres;7.633
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros propios;Hombres;4.713
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros adscritos;Ambos Sexos;356
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros adscritos;Mujeres;250
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros adscritos;Hombres;106
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Total Centros;Ambos Sexos;1.228
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Total Centros;Mujeres;590
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Total Centros;Hombres;638
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Centros propios;Ambos Sexos;1.228
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Centros propios;Mujeres;590
