Nivel y Ciclo;Nacionalidad (regiones);Tipo de universidad;Tipo de centro;Sexo;Total
Matrícula de Grado;TOTAL;Universidades públicas;Centros propios;Hombres;193.152
Matrícula de Grado;TOTAL;Universidades públicas;Centros adscritos;Ambos Sexos;25.641
Matrícula de Grado;TOTAL;Universidades públicas;Centros adscritos;Mujeres;15.151
Matrícula de Grado;TOTAL;Universidades públicas;Centros adscritos;Hombres;10.490
Matrícula de Grado;TOTAL;Universidades privadas;Total Centros;Ambos Sexos;85.089
Matrícula de Grado;TOTAL;Universidades privadas;Total Centros;Mujeres;45.559
Matrícula de Grado;TOTAL;Universidades privadas;Total Centros;Hombres;39.530
Matrícula de Grado;TOTAL;Universidades privadas;Centros propios;Ambos Sexos;83.139
Matrícula de Grado;TOTAL;Universidades privadas;Centros propios;Mujeres;44.403
Matrícula de Grado;TOTAL;Universidades privadas;Centros propios;Hombres;38.736
Matrícula de Grado;TOTAL;Universidades privadas;Centros adscritos;Ambos Sexos;1.950
Matrícula de Grado;TOTAL;Universidades privadas;Centros adscritos;Mujeres;1.156
Matrícula de Grado;TOTAL;Universidades privadas;Centros adscritos;Hombres;794
Matrícula de Grado;España;Total Universidades;Total Centros;Ambos Sexos;516.850
Matrícula de Grado;España;Total Universidades;Total Centros;Mujeres;281.681
Matrícula de Grado;España;Total Universidades;Total Centros;Hombres;235.169
Matrícula de Grado;España;Total Universidades;Centros propios;Ambos Sexos;490.429
Matrícula de Grado;España;Total Universidades;Centros propios;Mujeres;266.039
Matrícula de Grado;España;Total Universidades;Centros propios;Hombres;224.390
Matrícula de Grado;España;Total Universidades;Centros adscritos;Ambos Sexos;26.421
Matrícula de Grado;España;Total Universidades;Centros adscritos;Mujeres;15.642
Matrícula de Grado;España;Total Universidades;Centros adscritos;Hombres;10.779
Matrícula de Grado;España;Universidades públicas;Total Centros;Ambos Sexos;434.610
Matrícula de Grado;España;Universidades públicas;Total Centros;Mujeres;237.667
Matrícula de Grado;España;Universidades públicas;Total Centros;Hombres;196.943
Matrícula de Grado;España;Universidades públicas;Centros propios;Ambos Sexos;409.954
Matrícula de Grado;España;Universidades públicas;Centros propios;Mujeres;223.103
Matrícula de Grado;España;Universidades públicas;Centros propios;Hombres;186.851
Matrícula de Grado;España;Universidades públicas;Centros adscritos;Ambos Sexos;24.656
Matrícula de Grado;España;Universidades públicas;Centros adscritos;Mujeres;14.564
Matrícula de Grado;España;Universidades públicas;Centros adscritos;Hombres;10.092
Matrícula de Grado;España;Universidades privadas;Total Centros;Ambos Sexos;82.240
Matrícula de Grado;España;Universidades privadas;Total Centros;Mujeres;44.014
Matrícula de Grado;España;Universidades privadas;Total Centros;Hombres;38.226
Matrícula de Grado;España;Universidades privadas;Centros propios;Ambos Sexos;80.475
Matrícula de Grado;España;Universidades privadas;Centros propios;Mujeres;42.936
Matrícula de Grado;España;Universidades privadas;Centros propios;Hombres;37.539
Matrícula de Grado;España;Universidades privadas;Centros adscritos;Ambos Sexos;1.765
Matrícula de Grado;España;Universidades privadas;Centros adscritos;Mujeres;1.078
Matrícula de Grado;España;Universidades privadas;Centros adscritos;Hombres;687
Matrícula de Grado;Unión Europea (27);Total Universidades;Total Centros;Ambos Sexos;7.533
Matrícula de Grado;Unión Europea (27);Total Universidades;Total Centros;Mujeres;4.794
Matrícula de Grado;Unión Europea (27);Total Universidades;Total Centros;Hombres;2.739
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros propios;Ambos Sexos;6.969
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros propios;Mujeres;4.505
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros propios;Hombres;2.464
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros adscritos;Ambos Sexos;564
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros adscritos;Mujeres;289
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros adscritos;Hombres;275
Matrícula de Grado;Unión Europea (27);Universidades públicas;Total Centros;Ambos Sexos;5.961
Matrícula de Grado;Unión Europea (27);Universidades públicas;Total Centros;Mujeres;3.979
Matrícula de Grado;Unión Europea (27);Universidades públicas;Total Centros;Hombres;1.982
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros propios;Ambos Sexos;5.540
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros propios;Mujeres;3.743
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros propios;Hombres;1.797
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros adscritos;Ambos Sexos;421
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros adscritos;Mujeres;236
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros adscritos;Hombres;185
Matrícula de Grado;Unión Europea (27);Universidades privadas;Total Centros;Ambos Sexos;1.572
Matrícula de Grado;Unión Europea (27);Universidades privadas;Total Centros;Mujeres;815
Matrícula de Grado;Unión Europea (27);Universidades privadas;Total Centros;Hombres;757
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros propios;Ambos Sexos;1.429
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros propios;Mujeres;762
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros propios;Hombres;667
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros adscritos;Ambos Sexos;143
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros adscritos;Hombres;..
Matrícula de Grado;Resto de Europa;Total Universidades;Total Centros;Ambos Sexos;1.739
Matrícula de Grado;Resto de Europa;Total Universidades;Total Centros;Mujeres;1.119
Matrícula de Grado;Resto de Europa;Total Universidades;Total Centros;Hombres;620
Matrícula de Grado;Resto de Europa;Total Universidades;Centros propios;Ambos Sexos;1.626
Matrícula de Grado;Resto de Europa;Total Universidades;Centros propios;Mujeres;1.058
Matrícula de Grado;Resto de Europa;Total Universidades;Centros propios;Hombres;568
Matrícula de Grado;Resto de Europa;Total Universidades;Centros adscritos;Ambos Sexos;113
Matrícula de Grado;Resto de Europa;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;Resto de Europa;Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;Resto de Europa;Universidades públicas;Total Centros;Ambos Sexos;1.474
Matrícula de Grado;Resto de Europa;Universidades públicas;Total Centros;Mujeres;962
Matrícula de Grado;Resto de Europa;Universidades públicas;Total Centros;Hombres;512
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros propios;Ambos Sexos;1.372
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros propios;Mujeres;909
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros propios;Hombres;463
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros adscritos;Ambos Sexos;102
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de Grado;Resto de Europa;Universidades privadas;Total Centros;Ambos Sexos;265
Matrícula de Grado;Resto de Europa;Universidades privadas;Total Centros;Mujeres;157
Matrícula de Grado;Resto de Europa;Universidades privadas;Total Centros;Hombres;108
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros propios;Ambos Sexos;254
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros propios;Mujeres;149
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros propios;Hombres;105
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;América del Norte;Total Universidades;Total Centros;Ambos Sexos;477
Matrícula de Grado;América del Norte;Total Universidades;Total Centros;Mujeres;261
Matrícula de Grado;América del Norte;Total Universidades;Total Centros;Hombres;216
Matrícula de Grado;América del Norte;Total Universidades;Centros propios;Ambos Sexos;451
Matrícula de Grado;América del Norte;Total Universidades;Centros propios;Mujeres;246
Matrícula de Grado;América del Norte;Total Universidades;Centros propios;Hombres;205
Matrícula de Grado;América del Norte;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;América del Norte;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;América del Norte;Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;América del Norte;Universidades públicas;Total Centros;Ambos Sexos;320
Matrícula de Grado;América del Norte;Universidades públicas;Total Centros;Mujeres;179
Matrícula de Grado;América del Norte;Universidades públicas;Total Centros;Hombres;141
Matrícula de Grado;América del Norte;Universidades públicas;Centros propios;Ambos Sexos;298
Matrícula de Grado;América del Norte;Universidades públicas;Centros propios;Mujeres;167
Matrícula de Grado;América del Norte;Universidades públicas;Centros propios;Hombres;131
Matrícula de Grado;América del Norte;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;América del Norte;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de Grado;América del Norte;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de Grado;América del Norte;Universidades privadas;Total Centros;Ambos Sexos;157
Matrícula de Grado;América del Norte;Universidades privadas;Total Centros;Mujeres;..
Matrícula de Grado;América del Norte;Universidades privadas;Total Centros;Hombres;..
Matrícula de Grado;América del Norte;Universidades privadas;Centros propios;Ambos Sexos;153
Matrícula de Grado;América del Norte;Universidades privadas;Centros propios;Mujeres;..
Matrícula de Grado;América del Norte;Universidades privadas;Centros propios;Hombres;..
Matrícula de Grado;América del Norte;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;América del Norte;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;América del Norte;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;América Central;Total Universidades;Total Centros;Ambos Sexos;661
Matrícula de Grado;América Central;Total Universidades;Total Centros;Mujeres;434
Matrícula de Grado;América Central;Total Universidades;Total Centros;Hombres;227
Matrícula de Grado;América Central;Total Universidades;Centros propios;Ambos Sexos;608
Matrícula de Grado;América Central;Total Universidades;Centros propios;Mujeres;401
Matrícula de Grado;América Central;Total Universidades;Centros propios;Hombres;207
Matrícula de Grado;América Central;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;América Central;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;América Central;Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;América Central;Universidades públicas;Total Centros;Ambos Sexos;554
Matrícula de Grado;América Central;Universidades públicas;Total Centros;Mujeres;373
Matrícula de Grado;América Central;Universidades públicas;Total Centros;Hombres;181
Matrícula de Grado;América Central;Universidades públicas;Centros propios;Ambos Sexos;505
Matrícula de Grado;América Central;Universidades públicas;Centros propios;Mujeres;342
Matrícula de Grado;América Central;Universidades públicas;Centros propios;Hombres;163
Matrícula de Grado;América Central;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;América Central;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de Grado;América Central;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de Grado;América Central;Universidades privadas;Total Centros;Ambos Sexos;107
Matrícula de Grado;América Central;Universidades privadas;Total Centros;Mujeres;..
Matrícula de Grado;América Central;Universidades privadas;Total Centros;Hombres;..
Matrícula de Grado;América Central;Universidades privadas;Centros propios;Ambos Sexos;103
Matrícula de Grado;América Central;Universidades privadas;Centros propios;Mujeres;..
Matrícula de Grado;América Central;Universidades privadas;Centros propios;Hombres;..
Matrícula de Grado;América Central;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;América Central;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;América Central;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;América del Sur;Total Universidades;Total Centros;Ambos Sexos;6.127
Matrícula de Grado;América del Sur;Total Universidades;Total Centros;Mujeres;3.801
Matrícula de Grado;América del Sur;Total Universidades;Total Centros;Hombres;2.326
Matrícula de Grado;América del Sur;Total Universidades;Centros propios;Ambos Sexos;5.836
Matrícula de Grado;América del Sur;Total Universidades;Centros propios;Mujeres;3.602
Matrícula de Grado;América del Sur;Total Universidades;Centros propios;Hombres;2.234
Matrícula de Grado;América del Sur;Total Universidades;Centros adscritos;Ambos Sexos;291
Matrícula de Grado;América del Sur;Total Universidades;Centros adscritos;Mujeres;199
Matrícula de Grado;América del Sur;Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;América del Sur;Universidades públicas;Total Centros;Ambos Sexos;5.650
Matrícula de Grado;América del Sur;Universidades públicas;Total Centros;Mujeres;3.501
Matrícula de Grado;América del Sur;Universidades públicas;Total Centros;Hombres;2.149
Matrícula de Grado;América del Sur;Universidades públicas;Centros propios;Ambos Sexos;5.368
Matrícula de Grado;América del Sur;Universidades públicas;Centros propios;Mujeres;3.309
Matrícula de Grado;América del Sur;Universidades públicas;Centros propios;Hombres;2.059
Matrícula de Grado;América del Sur;Universidades públicas;Centros adscritos;Ambos Sexos;282
Matrícula de Grado;América del Sur;Universidades públicas;Centros adscritos;Mujeres;192
Matrícula de Grado;América del Sur;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de Grado;América del Sur;Universidades privadas;Total Centros;Ambos Sexos;477
Matrícula de Grado;América del Sur;Universidades privadas;Total Centros;Mujeres;300
Matrícula de Grado;América del Sur;Universidades privadas;Total Centros;Hombres;177
Matrícula de Grado;América del Sur;Universidades privadas;Centros propios;Ambos Sexos;468
Matrícula de Grado;América del Sur;Universidades privadas;Centros propios;Mujeres;293
Matrícula de Grado;América del Sur;Universidades privadas;Centros propios;Hombres;175
Matrícula de Grado;América del Sur;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;América del Sur;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;América del Sur;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;Norte de África;Total Universidades;Total Centros;Ambos Sexos;1.487
Matrícula de Grado;Norte de África;Total Universidades;Total Centros;Mujeres;720
Matrícula de Grado;Norte de África;Total Universidades;Total Centros;Hombres;767
Matrícula de Grado;Norte de África;Total Universidades;Centros propios;Ambos Sexos;1.447
Matrícula de Grado;Norte de África;Total Universidades;Centros propios;Mujeres;700
Matrícula de Grado;Norte de África;Total Universidades;Centros propios;Hombres;747
Matrícula de Grado;Norte de África;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Norte de África;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;Norte de África;Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;Norte de África;Universidades públicas;Total Centros;Ambos Sexos;1.416
Matrícula de Grado;Norte de África;Universidades públicas;Total Centros;Mujeres;677
Matrícula de Grado;Norte de África;Universidades públicas;Total Centros;Hombres;739
Matrícula de Grado;Norte de África;Universidades públicas;Centros propios;Ambos Sexos;1.379
Matrícula de Grado;Norte de África;Universidades públicas;Centros propios;Mujeres;659
Matrícula de Grado;Norte de África;Universidades públicas;Centros propios;Hombres;720
Matrícula de Grado;Norte de África;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Norte de África;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de Grado;Norte de África;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de Grado;Norte de África;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de Grado;Norte de África;Universidades privadas;Total Centros;Mujeres;..
Matrícula de Grado;Norte de África;Universidades privadas;Total Centros;Hombres;..
Matrícula de Grado;Norte de África;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de Grado;Norte de África;Universidades privadas;Centros propios;Mujeres;..
Matrícula de Grado;Norte de África;Universidades privadas;Centros propios;Hombres;..
Matrícula de Grado;Norte de África;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Norte de África;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;Norte de África;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;Resto de África;Total Universidades;Total Centros;Ambos Sexos;703
Matrícula de Grado;Resto de África;Total Universidades;Total Centros;Mujeres;284
Matrícula de Grado;Resto de África;Total Universidades;Total Centros;Hombres;419
Matrícula de Grado;Resto de África;Total Universidades;Centros propios;Ambos Sexos;686
Matrícula de Grado;Resto de África;Total Universidades;Centros propios;Mujeres;274
Matrícula de Grado;Resto de África;Total Universidades;Centros propios;Hombres;412
Matrícula de Grado;Resto de África;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Resto de África;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;Resto de África;Total Universidades;Centros adscritos;Hombres;.
Matrícula de Grado;Resto de África;Universidades públicas;Total Centros;Ambos Sexos;657
Matrícula de Grado;Resto de África;Universidades públicas;Total Centros;Mujeres;259
Matrícula de Grado;Resto de África;Universidades públicas;Total Centros;Hombres;398
Matrícula de Grado;Resto de África;Universidades públicas;Centros propios;Ambos Sexos;644
Matrícula de Grado;Resto de África;Universidades públicas;Centros propios;Mujeres;250
Matrícula de Grado;Resto de África;Universidades públicas;Centros propios;Hombres;394
Matrícula de Grado;Resto de África;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Resto de África;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de Grado;Resto de África;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de Grado;Resto de África;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de Grado;Resto de África;Universidades privadas;Total Centros;Mujeres;..
Matrícula de Grado;Resto de África;Universidades privadas;Total Centros;Hombres;..
Matrícula de Grado;Resto de África;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de Grado;Resto de África;Universidades privadas;Centros propios;Mujeres;..
Matrícula de Grado;Resto de África;Universidades privadas;Centros propios;Hombres;..
Matrícula de Grado;Resto de África;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Resto de África;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;Resto de África;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;Asia y Oceanía;Total Universidades;Total Centros;Ambos Sexos;1.513
Matrícula de Grado;Asia y Oceanía;Total Universidades;Total Centros;Mujeres;824
Matrícula de Grado;Asia y Oceanía;Total Universidades;Total Centros;Hombres;689
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros propios;Ambos Sexos;1.447
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros propios;Mujeres;786
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros propios;Hombres;661
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Total Centros;Ambos Sexos;1.359
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Total Centros;Mujeres;762
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Total Centros;Hombres;597
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros propios;Ambos Sexos;1.300
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros propios;Mujeres;726
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros propios;Hombres;574
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Total Centros;Ambos Sexos;154
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Total Centros;Mujeres;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Total Centros;Hombres;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros propios;Ambos Sexos;147
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros propios;Mujeres;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros propios;Hombres;..
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Total Centros;Ambos Sexos;887.928
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Total Centros;Mujeres;480.635
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Total Centros;Hombres;407.293
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros propios;Ambos Sexos;853.523
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros propios;Mujeres;458.745
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros propios;Hombres;394.778
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros adscritos;Ambos Sexos;34.405
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros adscritos;Mujeres;21.890
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros adscritos;Hombres;12.515
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Total Centros;Ambos Sexos;800.831
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Total Centros;Mujeres;431.139
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Total Centros;Hombres;369.692
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros propios;Ambos Sexos;766.426
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros propios;Mujeres;409.249
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros propios;Hombres;357.177
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros adscritos;Ambos Sexos;34.405
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros adscritos;Mujeres;21.890
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros adscritos;Hombres;12.515
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Total Centros;Ambos Sexos;87.097
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Total Centros;Mujeres;49.496
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Total Centros;Hombres;37.601
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros propios;Ambos Sexos;87.097
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros propios;Mujeres;49.496
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros propios;Hombres;37.601
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Total Centros;Ambos Sexos;862.152
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Total Centros;Mujeres;465.198
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Total Centros;Hombres;396.954
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros propios;Ambos Sexos;828.374
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros propios;Mujeres;443.758
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros propios;Hombres;384.616
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros adscritos;Ambos Sexos;33.778
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros adscritos;Mujeres;21.440
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros adscritos;Hombres;12.338
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Total Centros;Ambos Sexos;777.376
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Total Centros;Mujeres;416.978
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Total Centros;Hombres;360.398
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros propios;Ambos Sexos;743.598
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros propios;Mujeres;395.538
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros propios;Hombres;348.060
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros adscritos;Ambos Sexos;33.778
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros adscritos;Mujeres;21.440
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros adscritos;Hombres;12.338
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Total Centros;Ambos Sexos;84.776
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Total Centros;Mujeres;48.220
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Total Centros;Hombres;36.556
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros propios;Ambos Sexos;84.776
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros propios;Mujeres;48.220
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros propios;Hombres;36.556
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Total Centros;Ambos Sexos;10.494
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Total Centros;Mujeres;6.482
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Total Centros;Hombres;4.012
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros propios;Ambos Sexos;10.257
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros propios;Mujeres;6.318
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros propios;Hombres;3.939
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros adscritos;Ambos Sexos;237
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros adscritos;Mujeres;164
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Total Centros;Ambos Sexos;9.386
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Total Centros;Mujeres;5.930
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Total Centros;Hombres;3.456
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros propios;Ambos Sexos;9.149
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros propios;Mujeres;5.766
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros propios;Hombres;3.383
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros adscritos;Ambos Sexos;237
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros adscritos;Mujeres;164
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Total Centros;Ambos Sexos;1.108
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Total Centros;Mujeres;552
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Total Centros;Hombres;556
