Nivel y Ciclo;Rama de la enseñanza;Tipo de universidad;Tipo de centro;Sexo;Total
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Total Centros;Hombres;1.534
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros propios;Ambos Sexos;4.510
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros propios;Mujeres;2.992
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros propios;Hombres;1.518
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Total Centros;Ambos Sexos;1.044
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Total Centros;Mujeres;801
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Total Centros;Hombres;243
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros propios;Ambos Sexos;954
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros propios;Mujeres;727
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros propios;Hombres;227
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Total Centros;Ambos Sexos;3.556
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Total Centros;Mujeres;2.265
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Total Centros;Hombres;1.291
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros propios;Ambos Sexos;3.556
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros propios;Mujeres;2.265
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros propios;Hombres;1.291
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;Ciencias;Total Universidades;Total Centros;Ambos Sexos;806
Matrícula de Grado;Ciencias;Total Universidades;Total Centros;Mujeres;312
Matrícula de Grado;Ciencias;Total Universidades;Total Centros;Hombres;494
Matrícula de Grado;Ciencias;Total Universidades;Centros propios;Ambos Sexos;806
Matrícula de Grado;Ciencias;Total Universidades;Centros propios;Mujeres;312
Matrícula de Grado;Ciencias;Total Universidades;Centros propios;Hombres;494
Matrícula de Grado;Ciencias;Total Universidades;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Ciencias;Total Universidades;Centros adscritos;Mujeres;.
Matrícula de Grado;Ciencias;Total Universidades;Centros adscritos;Hombres;.
Matrícula de Grado;Ciencias;Universidades públicas;Total Centros;Ambos Sexos;777
Matrícula de Grado;Ciencias;Universidades públicas;Total Centros;Mujeres;294
Matrícula de Grado;Ciencias;Universidades públicas;Total Centros;Hombres;483
Matrícula de Grado;Ciencias;Universidades públicas;Centros propios;Ambos Sexos;777
Matrícula de Grado;Ciencias;Universidades públicas;Centros propios;Mujeres;294
Matrícula de Grado;Ciencias;Universidades públicas;Centros propios;Hombres;483
Matrícula de Grado;Ciencias;Universidades públicas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Ciencias;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de Grado;Ciencias;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de Grado;Ciencias;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de Grado;Ciencias;Universidades privadas;Total Centros;Mujeres;..
Matrícula de Grado;Ciencias;Universidades privadas;Total Centros;Hombres;..
Matrícula de Grado;Ciencias;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de Grado;Ciencias;Universidades privadas;Centros propios;Mujeres;..
Matrícula de Grado;Ciencias;Universidades privadas;Centros propios;Hombres;..
Matrícula de Grado;Ciencias;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Ciencias;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;Ciencias;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Total Centros;Ambos Sexos;1.360.608
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Total Centros;Mujeres;740.449
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Total Centros;Hombres;620.159
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros propios;Ambos Sexos;1.307.945
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros propios;Mujeres;705.796
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros propios;Hombres;602.149
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros adscritos;Ambos Sexos;52.663
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros adscritos;Mujeres;34.653
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros adscritos;Hombres;18.010
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Total Centros;Ambos Sexos;1.222.852
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Total Centros;Mujeres;667.458
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Total Centros;Hombres;555.394
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros propios;Ambos Sexos;1.170.189
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros propios;Mujeres;632.805
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros propios;Hombres;537.384
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros adscritos;Ambos Sexos;52.663
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros adscritos;Mujeres;34.653
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros adscritos;Hombres;18.010
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Total Centros;Ambos Sexos;137.756
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Total Centros;Mujeres;72.991
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Total Centros;Hombres;64.765
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros propios;Ambos Sexos;137.756
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros propios;Mujeres;72.991
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros propios;Hombres;64.765
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Ambos Sexos;694.301
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Mujeres;433.970
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Hombres;260.331
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Ambos Sexos;660.389
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Mujeres;410.632
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Hombres;249.757
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Ambos Sexos;33.912
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Mujeres;23.338
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Hombres;10.574
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Ambos Sexos;616.394
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Mujeres;388.095
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Hombres;228.299
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Ambos Sexos;582.482
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Mujeres;364.757
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Hombres;217.725
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Ambos Sexos;33.912
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Mujeres;23.338
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Hombres;10.574
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Ambos Sexos;77.907
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Mujeres;45.875
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Hombres;32.032
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Ambos Sexos;77.907
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Mujeres;45.875
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Hombres;32.032
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Total Centros;Ambos Sexos;335.138
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Total Centros;Mujeres;90.680
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Total Centros;Hombres;244.458
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros propios;Ambos Sexos;328.851
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros propios;Mujeres;89.469
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros propios;Hombres;239.382
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Ambos Sexos;6.287
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Mujeres;1.211
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Hombres;5.076
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Ambos Sexos;304.466
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Mujeres;82.872
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Hombres;221.594
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Ambos Sexos;298.179
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Mujeres;81.661
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Hombres;216.518
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Ambos Sexos;6.287
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Mujeres;1.211
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Hombres;5.076
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Ambos Sexos;30.672
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Mujeres;7.808
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Hombres;22.864
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Ambos Sexos;30.672
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Mujeres;7.808
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Hombres;22.864
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Total Centros;Ambos Sexos;122.231
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Total Centros;Mujeres;75.352
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Total Centros;Hombres;46.879
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros propios;Ambos Sexos;121.381
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros propios;Mujeres;74.750
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros propios;Hombres;46.631
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros adscritos;Ambos Sexos;850
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros adscritos;Mujeres;602
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros adscritos;Hombres;248
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Total Centros;Ambos Sexos;116.432
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Total Centros;Mujeres;71.728
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Total Centros;Hombres;44.704
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros propios;Ambos Sexos;115.582
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros propios;Mujeres;71.126
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros propios;Hombres;44.456
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros adscritos;Ambos Sexos;850
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros adscritos;Mujeres;602
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros adscritos;Hombres;248
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Total Centros;Ambos Sexos;5.799
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Total Centros;Mujeres;3.624
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Total Centros;Hombres;2.175
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros propios;Ambos Sexos;5.799
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros propios;Mujeres;3.624
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros propios;Hombres;2.175
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Total Centros;Ambos Sexos;122.309
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Total Centros;Mujeres;90.059
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Total Centros;Hombres;32.250
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros propios;Ambos Sexos;110.695
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros propios;Mujeres;80.557
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros propios;Hombres;30.138
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros adscritos;Ambos Sexos;11.614
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros adscritos;Mujeres;9.502
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros adscritos;Hombres;2.112
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Total Centros;Ambos Sexos;102.056
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Total Centros;Mujeres;76.429
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Total Centros;Hombres;25.627
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros propios;Ambos Sexos;90.442
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros propios;Mujeres;66.927
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros propios;Hombres;23.515
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros adscritos;Ambos Sexos;11.614
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros adscritos;Mujeres;9.502
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros adscritos;Hombres;2.112
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Total Centros;Ambos Sexos;20.253
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Total Centros;Mujeres;13.630
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Total Centros;Hombres;6.623
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros propios;Ambos Sexos;20.253
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros propios;Mujeres;13.630
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros propios;Hombres;6.623
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Total Centros;Ambos Sexos;86.629
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Total Centros;Mujeres;50.388
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Total Centros;Hombres;36.241
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros propios;Ambos Sexos;86.629
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros propios;Mujeres;50.388
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros propios;Hombres;36.241
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Total Centros;Ambos Sexos;83.504
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Total Centros;Mujeres;48.334
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Total Centros;Hombres;35.170
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros propios;Ambos Sexos;83.504
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros propios;Mujeres;48.334
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros propios;Hombres;35.170
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Total Centros;Ambos Sexos;3.125
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Total Centros;Mujeres;2.054
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Total Centros;Hombres;1.071
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros propios;Ambos Sexos;3.125
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros propios;Mujeres;2.054
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros propios;Hombres;1.071
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Total Centros;Ambos Sexos;552.715
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Total Centros;Mujeres;296.998
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Total Centros;Hombres;255.717
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros propios;Ambos Sexos;508.269
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros propios;Mujeres;266.820
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros propios;Hombres;241.449
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros adscritos;Ambos Sexos;44.446
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros adscritos;Mujeres;30.178
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros adscritos;Hombres;14.268
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Total Centros;Ambos Sexos;501.008
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Total Centros;Mujeres;269.362
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Total Centros;Hombres;231.646
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros propios;Ambos Sexos;456.562
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros propios;Mujeres;239.184
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros propios;Hombres;217.378
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros adscritos;Ambos Sexos;44.446
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros adscritos;Mujeres;30.178
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros adscritos;Hombres;14.268
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Total Centros;Ambos Sexos;51.707
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Total Centros;Mujeres;27.636
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Total Centros;Hombres;24.071
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros propios;Ambos Sexos;51.707
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros propios;Mujeres;27.636
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros propios;Hombres;24.071
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Ambos Sexos;296.692
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Mujeres;201.270
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Hombres;95.422
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Ambos Sexos;270.134
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Mujeres;181.799
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Hombres;88.335
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Ambos Sexos;26.558
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Mujeres;19.471
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Hombres;7.087
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Ambos Sexos;272.017
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Mujeres;185.258
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Hombres;86.759
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Ambos Sexos;245.459
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Mujeres;165.787
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Hombres;79.672
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Ambos Sexos;26.558
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Mujeres;19.471
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Hombres;7.087
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Ambos Sexos;24.675
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Mujeres;16.012
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Hombres;8.663
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Ambos Sexos;24.675
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Mujeres;16.012
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Hombres;8.663
